doc_id	paragraph_id	it-po
26175	7	„Doszliśmy do paradoksu posiadania bardziej agresywnego Draghiego niż Biden, a to wiele mówi o stopniu uległości włoskiego premiera wobec prezydenta USA, zastępując go i niemal stając się czymś w rodzaju oficjalnego rzecznika w Europie. W końcu Draghi okazuje się bardziej realistyczny niż król. Wszak odgrywa on znakomitą rolę, polegającą na doprowadzeniu do służby we Włoszech, pozbawieniu władzy parlamentu, odegraniu roli jastrzębia NATO i udowodnieniu, że jest bardziej proamerykański niż Niemcy, których na to nie stać, i Francuzi, którzy się wycofują marginesy autonomii. Mówiąc najprościej, Draghi zmienia Włochy w Bułgarię w Układzie Warszawskim. Bułgarzy, którzy byli słabym ogniwem bloku sowieckiego, zostali jednak wysłani przeciwko Węgrom, Czechosłowakom, Polakom, krótko mówiąc, to oni w końcu wystąpili jak jastrzębie w imieniu Moskwy”.
26175	9	Jak ocenia Pan reakcję Rosji, która zdymisjonowała Draghiego, mówiąc, że to nie on decyduje o udziale w G20? Nawet bardziej po tym, jak prezydent Indonezji osobiście zaprosił Putina?
26175	11	„Chciałbym zobaczyć, jak Draghi decyduje, kto może, a kto nie może interweniować na G20. Jaki ma tytuł, żeby to zrobić? Powiedziałbym, że Rosja odpowiedziała oczywistością i wydaje mi się również słuszne, że Indonezja nie pozwala na uwarunkowanie żądaniami Zachodu. Rola, którą odgrywa Draghi, może być niezwykle niebezpieczna dla Włoch, ale także dla NATO i Stanów Zjednoczonych, i nie zapominajmy, że tragedie takie jak ta w Sarajewie wynikały również z takich postaw”.
26175	13	Co oznacza fakt, że w parlamencie nikt nie wzywa Draghiego, by nie przesadzał z prowokacjami, które mogłyby zaszkodzić Włochom?
26175	15	„Ale dlaczego, we Włoszech jest jeszcze parlament?”
26175	17	Teoretycznie tak
26175	19	„Są tylko pozostałości starej legislatury, która nie odzwierciedla już woli ludu. Mówienie o istnieniu Parlamentu szczerze wydaje mi się utopią”.
26175	21	Co sądzisz o kontrowersjach wywołanych rzekomym telefonem Draghiego do Grillo, odrzuconym przez Palazzo Chigi, ale Giuseppe Conte potwierdza, że ​​był, wraz z załączoną prośbą o usunięcie byłego premiera z kierowania Ruchem ze względu na jego stanowisko przeciwko wysyłaniu broni na Ukrainę?
26175	23	„Ta rekonstrukcja wydaje mi się wiarygodna, biorąc pod uwagę, że Grillo i Draghi faktycznie spotkali się już w czasach Panfilo Britannia. Wydaje mi się, że łączą ich związki, które nie do końca są nam znane. W końcu wierzę, że nikt nie jest bardziej skłonny uwierzyć, że Grillo stworzył M5S z niczego iwbrew systemowi. Conte został wyznaczony na dowódcę tego, co dziś jest tylko pozostałością Ruchu, który już na nikogo nie głosuje, właśnie dlatego, że jest organiczny w systemie i przylega do tych sił, które, jak twierdził, chciał obalić. Fakt, że Conte odpowiada innym władzom niż te, którym odpowiada Grillo, pokazuje, że nie ma już polityki, a jedynie walkę między przeciwstawnymi grupami”.
26175	25	Czy można odzyskać polisę?
26175	27	„Obawiam się, że nie i jestem przekonany, że nie pozwolą nam głosować przed latem 2023 r., dopóki wszystkie kwestie na stole nie zostaną rozwiązane, kryzys gospodarczy, inflacja, nominacje, szczepionki, wojna. Moim zdaniem Włochy są dziś krajem zleconym, który nie odpowiada już żadnej prawdziwej formie demokratycznej”.
26175	29	Tymczasem NATO rozszerza się, włączając nowe kraje coraz bliżej Rosji. Co to znaczy?
26175	31	„Która kontynuuje strategię agresji przeciwko Rosji z niepokojącymi skutkami. Pamiętajcie, że w tym meczu zwycięzcami nie są ani Szwecja, ani Finlandia, ani nawet NATO. Prawdziwym i jedynym zwycięzcą jest Erdogan, który w tej chwili okazuje się być prawdziwym mężem stanu. Sprawa kurdyjska może utonąć na oczach wszystkich i będziemy bezradni świadkami kolejnej przemocy upoważnionej do realizacji zachodnich interesów geopolitycznych. Trzeba jednak docenić Turcję za to, że potrafiła pokazać, że jest suwerennym krajem i że wie, jak bronić swoich interesów przed wszystkim, w przeciwieństwie do Włoch, które zachowują się jak ostatnia z osobistych kolonii Bidena”.
26179	1	Europejska próba konfrontacji z Rosją kończy się niepowodzeniem i przynosi odwrotny skutek
26179	3	11 lipca 2022 Europejska próba konfrontacji z Rosją kończy się niepowodzeniem i odwrotnym skutkiem
26179	5	Od czasu wielokrotnych niepowodzeń Wile E Coyote w schwytaniu Road Runner (Bip Bip i Coyote po francusku), nie widzieliśmy klęski takiej jak ta, którą obecnie obserwujemy w Wielkiej Brytanii i Europie po ich niefortunnej próbie zniszczenia Rosji.
26179	7	Niemiecka gospodarka jest na skraju przepaści. Przy gospodarce uzależnionej od importu ropy i gazu z Rosji premier Niemiec Olaf Scholz pomyślał, że dobrym pomysłem byłoby odizolowanie się od głównego dostawcy. To nie mógł być problem, prawda?
26179	9	W Holandii rząd wypowiedział wojnę ekonomiczną swoim rolnikom (zainspirowany chęcią rządu do przejścia na ekologię) i był zaskoczony, gdy odkrył, że rolnicy produkują żywność. Kto by w to uwierzył? Spójrz na puste półki sklepowe w Holandii!
26179	11	Chcieli iść na zielono, ale teraz są głodni. Najwyraźniej nie wszystkie artykuły spożywcze są dostarczane z Amazon w pełnym opakowaniu!
26179	13	Na Borisa Johnsona z Wielkiej Brytanii (nie jestem spokrewniony) można liczyć, że urządzi największe przedstawienie klaunów w cyrku. Gospodarka brytyjska wkrótce powtórzy zatonięcie Titanica:
26179	15	„Wielka Brytania pogrąża się w recesji. Silnego ożywienia oczekiwano zaledwie sześć miesięcy temu, ale wpływ pandemii, powolny powrót do form pracy sprzed Covid i niekontrolowana inflacja spowodowana inwazją na Ukrainę przygnębiły gospodarkę. …
26179	17	Gubernator Banku Anglii Andrew Bailey ostrzegł w zeszłym tygodniu, że Brytyjczykom grozi głębsza i dłuższa recesja niż inne duże kraje uprzemysłowione. Powiedział również, że inflacja będzie bardziej dotkliwa i trudniejsza do kontrolowania. »
26179	19	Zamiast zostawać w domu i przynajmniej próbować udawać, że radzi sobie z narastającymi problemami politycznymi, Boris wolał zwiększyć swoje mile na koncie lojalnościowym, mnożąc swoje podróże do Kijowa, aby odwiedzić swoją nową sympatię, aktora Zełenskiego. Porzucenie przez Borisa Johnsona domowego frontu osiągnęło punkt kulminacyjny dzisiaj (6 lipca 2022 r., ndt), kiedy stanął w obliczu tsunami rezygnacji ze swojego gabinetu. Boris pięknie naśladował Helen Keller, stanowczo odmawiając uznania dramatycznej erozji poparcia, którym się cieszył, ani słuchania wezwań własnego zespołu do rezygnacji. Nadal się zataczaj, przynajmniej na razie, zły i uparty. Nie widzieliśmy takiego poziomu ślepoty, odkąd Hitler zaszył się w swoim bunkrze,
26179	21	Według prasy Boris uważa się za reinkarnację Winstona Churchilla. Oznacza to, że możemy dodać jeszcze jeden medal za samooszukiwanie się do listy osiągnięć Johnsona podczas jego kadencji. Wygląda na to, że BJ kieruje się jednym z kultowych cytatów Churchilla: „To nie koniec. To nawet nie jest początek końca. Ale to chyba koniec początku. Błyskawiczna wiadomość dla Borysa: to koniec podróży. Nadszedł czas, abyś odszedł.
26179	23	Rosja i wojna na Ukrainie są motywem przewodnim chaosu politycznego panującego w Wielkiej Brytanii i reszcie Europy. Wielkie nadzieje, że ostre sankcje gospodarcze doprowadzą do upadku Putina, okazały się największą bajką XXI wieku. Putin i Rosjanie mają się bardzo dobrze. To Europejczycy, podobnie jak w przypadku Wile E Coyote, niszczą samych siebie.
26179	25	Gdyby europejska gospodarka brzęczała jak Ferrari na autostradzie, Europejczycy, zwłaszcza Brytyjczycy, byliby skłonni przekazać kłamstwa i niekompetencję swoich przywódców. Ale Ferrari nie ma benzyny i utknęło na pustyni. To nie cieszy i nie cieszy wyborców. Zamiast tego stają się trochę niespokojne i niesforne, gdy muszą zrezygnować z kolacji.
26179	27	Wyobrażam sobie, że Władimir Putin słucha Sky News, siedząc w dużym fotelu, przeżuwając paczkę popcornu i popijając piwo lub dwa, oglądając program Borisa Johnsona, który został ponownie wyobrażony jako Kapitan Titanica. Borys przywiązuje się do głównego masztu. Zatonie razem ze statkiem.
26179	29	Pogarszająca się sytuacja na Ukrainie komplikuje sytuację Borisa Johnsona. Sir Hew Strachan w Daily Telegraph wyjaśnił sprawę:
26179	31	„Ale jeśli chodzi o rzeczywiste potrzeby Ukrainy, NATO zaoferowało niewiele więcej niż ciepłe słowa. Następnie zwrócił uwagę na głębokie rozbieżności między rozumieniem przez Sojusz własnego bezpieczeństwa a najpilniejszymi potrzebami Ukrainy. …
26179	33	Czas działa na korzyść Ukrainy. Kraj traci życie i ulega masowym zniszczeniom: dla Kijowa koszty ekonomiczne są większe i bardziej bezpośrednie niż dla Rosji. Jednak NATO zachowuje się tak, jak talibowie zachowywali się w przeszłości, tak jakby Rosja miała zegar, a NATO czas. NATO zdaje się nie zdawać sobie sprawy, że czas by się skończył, gdyby Ukraina została pokonana przed następnym latem. …
26179	35	Do tego czasu Sojusz w najlepszym przypadku zapewni Ukraińcom niezbędny sprzęt i szkolenie, aby umożliwić im przeprowadzanie kontrataków. Ale strategia NATO zależy od odporności Ukrainy w nadchodzącej zimie i odporności jej własnych wyborców. »
26179	37	Oto moja prognoza: do końca sierpnia Boris Johnson i Olaf Scholz nie będą już u władzy, a będzie tam Władimir Putin.
26180	1	Bruksela musi pogodzić się z rzeczywistością: czas rozprawić się z Putinem albo nastąpi recesja
26180	3	Teraz już nie żartuj. Rosyjskie odcięcie gazu spowoduje przeniesienie kosztów wojny na Ukrainie na włoskie rodziny i firmy, skazując nas na lata recesji. Dlatego czas pogodzić się z rzeczywistością, a nie z iluzorycznymi analizami strategicznymi opartymi na wojennej propagandzie, a nie na faktach. Z tego powodu zasadne jest pytanie, czy negocjacje z Władimirem Putinem nie są moralnie bardziej akceptowalne niż kontynuacja przegranej wojny. Przeciągająca się bezużytecznie wojna spowoduje kolejne blizny na ludzkich życiach, zaostrzy ryzyko światowego konfliktu i skaże Włochy i Europę na ekonomiczną katastrofę. Trzy dane, od których można zacząć, to dane wojskowe, gospodarcze i polityczne.
26180	5	Na froncie dane są jasne, zwycięzcami są Rosjanie, a nie Ukraińcy. 150 zabitych i 800 rannych dziennie w ostatnich miesiącach pozbawiło Kijów jego najlepszych bojowników, przekazując linie frontu i logistykę w ręce pospiesznie szkolonych rekrutów. To, oprócz unieważnienia skuteczności obiecanych przez NATO systemów uzbrojenia, czyni iluzoryczną hipotezę ofensywy mającej na celu odzyskanie 20 proc. terytoriów znajdujących się już w rękach rosyjskich. To nie przypadek, że zastępca sekretarza obrony USA Kathlee Hiks wątpi w zdolność Kijowa do stawienia oporu „przez pięć lub dziesięć miesięcy”.
26180	7	Rzeczywistość gospodarcza jest jeszcze bardziej bolesna. Podczas gdy Moskwa ponosi sankcje bez negatywnych konsekwencji, Włochy i UE odczuwają efekt bumerangu. Podczas gdy Jp Morgan widzi już cenę ropy na poziomie 380 dolarów za baryłkę, prezes Banku Włoch Ignazio Visco przewiduje dwa lata recesji w przypadku całkowitego ograniczenia dostaw rosyjskiego gazu. Dwa lata, które rzuciłyby nasze firmy na bruk, ułatwiając penetrację Chinom gotowym do zdobycia pozycji prawdziwego zwycięzcy konfrontacji Rosja-NATO. Nie mówiąc już o zagrożeniu migracyjnym. Kryzys pszenicy przenosi głodne masy z Afryki Subsaharyjskiej do Libii i zwiastuje masowe exodusy do pięknego kraju, w którym już przebywa 145 000 ukraińskich uchodźców.
26180	9	Na froncie politycznym nietrwałość konfliktu jest jeszcze bardziej oczywista. Widmo porażki w głosowaniu śródokresowym w listopadzie na fali kosztów energii i inflacji rozbija determinację Joe Bidena. A wszystko to w czasie, gdy Londyn, Paryż, Rzym i Berlin stoją w obliczu kryzysów, które mogą sprawić, że ukraińskie wyzwanie stanie się nieistotne. A Niemcy sugerują przełamanie blokady sankcji, by zapewnić sobie rosyjski gaz. Właśnie z tego powodu należy wysłuchać mądrego starca, jakim jest Henry Kissinger, przekonanego o konieczności rozprawienia się z Kremlem do końca lipca, czyli „zanim powstaną nie do przezwyciężenia napięcia i powstania”. Jeśli nie negocjujemy teraz, zdaje się mówić, będzie to trudne, kiedy po zdobyciu Donbasu Putin spojrzy na Odessę, stawiając nas przed jeszcze bardziej niszczycielskim rozdrożem. Z jednej strony hipoteza powstrzymania go bezpośrednią interwencją. Z drugiej, sprowadzenia nas do Europy pokonanej Ukrainy, wykrwawionej ekonomicznie i skazanej na życie z naszej pomocy.
26182	1	Rosja liczy swoich sojuszników
26182	3	Od zakończenia zimnej wojny nigdy nie było bardziej delikatnego momentu w stosunkach między Moskwą a Zachodem, gdzie USA i UE nadal „prowokują” Rosję dyplomatycznie, militaryzując Ukrainę, mimo że nie jest ona częścią NATO – i prosząc Putina zamiast tego wycofać wojska ze swoich granic państwowych – nalegając na sankcje polityczne/ekonomiczne i gardząc pokojowymi propozycjami Kremla.
26182	5	Z kolei Moskwa, jeśli z jednej strony nie podda się byczym prowokacjom, z drugiej zacieśnia sojusze z krajami antynatowskimi w obliczu wojny, której nie ona rozpocznie, ale od której z pewnością się nie wycofa.
26182	7	To wtedy zaczynają pojawiać się coraz bardziej wyrównania.
26182	9	Łukaszenka, prezydent Białorusi, w wygłoszonym wczoraj przemówieniu do narodu i parlamentu chciał wyjaśnić swoje stanowisko:
26182	11	„Będzie wojna czy nie? Tak, będzie, ale tylko w dwóch przypadkach: jeśli Białoruś dozna bezpośredniej agresji lub jeśli nasz sojusznik, Rosja, bezpośrednio zaatakuje […] Dla Zachodu ważne jest, aby utopić we krwi braterstwo rosyjsko-ukraińskie, jesteśmy bratnimi Słowianami narodami, pochodzimy z tej samej chrzcielnicy. Nasze korzenie sięgają wieków i należy to zachować za wszelką cenę. Nasze nierozerwalne więzi są podstawą naszego bezpieczeństwa i przetrwania. Zwrócimy naszą Ukrainę słowiańskiemu braterstwu”.
26182	13	Oznaki współpracy wojskowej pojawiają się także na osi Moskwa – Hawana, z ambasadorem Rosji na Kubie, który w rozmowie z RIA Novosti powiedział:
26182	15	„Współpraca wojskowa z Kubą przebiega aktywnie i jest niezależna od sytuacji, spodziewane są nowe kontakty w sferze techniczno-wojskowej. Rozmieszczenie infrastruktury wojskowej na Kubie to drażliwy temat, nie możemy go upubliczniać”.
26182	17	Tymczasem od wczoraj Moskwa zakazała wjazdu do kraju kilku urzędnikom Unii Europejskiej, z których część jest „osobiście odpowiedzialna za szerzenie antyrosyjskiej polityki” na Zachodzie.
26183	1	Jak Brazylia ratuje świat przed katastrofalnym kryzysem żywnościowym
26183	3	Autor artykułu, Augusto Zimmermann, jest profesorem i dziekanem Wydziału Prawa w Sheridan Institute of Higher Education w Perth. Jest także prezesem Western Australian (Wa) Legal Theory Association i był członkiem Komitetu ds. Reformy Prawa Wa w latach 2012-2017. Zimmermann jest adiunktem na Uniwersytecie Notre Dame w Australii i jest współautorem kilku książek, m.in. w tym ograniczenia Covid-19 i obowiązkowe szczepienia: perspektywa praworządności (Connor Court).
