doc_id	paragraph_id	en-po
729578579	16	Raport AP mówi jednak dokładnie coś przeciwnego; że członkowie jego własnej (nieistniejącej już [4]) Komisji ds. nadużyć zwrócili się do kardynała O'Malleya, „najważniejszego doradcy papieża ds. nadużyć”, z listem do dostarczenia papieżowi.
729578579	17	Marie Collins, Irlandka, która przeżyła nadużycia i członkini Komisji, która złożyła rezygnację, powołując się na odmowę Watykanu podjęcia znaczących działań, powiedziała AP: „Kiedy daliśmy mu [O'Malleyowi] list dla papieża, zapewnił nas, że przekaże go papieża i mówić o obawach. A później zapewnił nas, że tak się stało”. Juan Carlos Cruz, ofiara Karadimy, której członkostwo w Komisji zostało zablokowane przez Watykan, powiedział AP: „Kardynał O'Malley zadzwonił do mnie po wizycie papieża tutaj w Filadelfii i powiedział mi między innymi, że przekazał list papież – w jego rękach”.
729578579	18	Na pierwszy rzut oka jest tu tylko kilka logicznych możliwości. W rzeczywistości, o ile kardynał O’Malley – który w chwili pisania tego tekstu milczy – nie wystąpi i nie powie, że nie przekazał listu papieżowi, tak naprawdę jest tylko jeden; że papież kłamał. I to jest teraz całkiem otwarcie mówione przez szeroki wachlarz głosów, świeckich i katolickich, z lewicy i prawicy.
729578579	19	Jak pisze Winfield,
729578579	20	„Ujawnienie może być kosztowne dla Francisa, którego osiągnięcia w zakresie kryzysu związanego z nadużyciami były już chwiejne po tym, jak nieudana włoska sprawa nadużyć, w której interweniował, została upubliczniona [5]. Niedawno pozwolił, by komisja ds. nadużyć wygasła pod koniec ubiegłego roku. Watykańscy analitycy otwarcie kwestionują teraz, czy on to „łapie”, a niektórzy z jego własnych doradców prywatnie przyznają, że być może nie”.
729578579	21	„Brak dowodów…” Kłam mocno, kłam często, a kiedy zostaniesz złapany, kłam dalej.
729578579	22	Jedną z wielu rzeczy, na które ci świeccy reporterzy wydają się nie zwracać uwagi, jest to, że „brak dowodów” jest w rzeczywistości dobrze przećwiczoną, typową odpowiedzią dla Bergoglio. Powiedział prawie dokładnie to samo w 2013 roku, kiedy skonfrontowano go z innym drapieżnym homoseksualistą, którego ukrywał. Hoopla wokół komentarza „Kim jestem, by oceniać” ma tendencję do zaciemniania kontekstu komentarza.
729578579	23	Powstał w odpowiedzi na pytanie dziennikarza o prałata Battistę Ricca – prałata, którego wyuzdany homoseksualizm jest tak dobrze znany, że już w lipcu 2013 r. został opublikowany w „The Telegraph”. Ilze Scamparini zapytał papieża o Ricca, mówiąc: „Co ty zamierzasz z tym zrobić? W jaki sposób stawiacie czoła temu problemowi i jak Wasza Świątobliwość zamierza stawić czoła całej kwestii gejowskiego lobby?”
729578579	24	Jakiej odpowiedzi udzielił Bergoglio? Jego standardowe: „Brak dowodów”.
729578579	25	O prałacie Ricca: Zrobiłem to, czego wymaga prawo kanoniczne, czyli dochodzenie wstępne. A z tego dochodzenia nie wynikało nic z tego, co zostało domniemane. Nic takiego nie znaleźliśmy. Oto odpowiedź”.
729578579	26	Dodał: „W tym przypadku przeprowadziłem wstępne dochodzenie i nic nie znaleźliśmy”.
729578579	27	Ale działalność Ricca, na którą papież twierdził, że nie ma dowodów, była znana. Obejmują one złapanie na gorącym uczynku w windzie z nastoletnią męską prostytutką oraz jego związek seksualny z kapitanem armii szwajcarskiej. Zachowanie Ricca było tak rażące, że usunięcie go wymagało interwencji nuncjusza Urugwaju. Donosiło o tym w 1999 i 2000 r. L’Espresso, które stwierdziło, że informacje te zostały potwierdzone przez „licznych biskupów, księży, zakonników i świeckich” w Urugwaju[6].
729578579	28	W rzeczywistości dowody wskazują, że Ricca całkowicie przestrzega normalnych procedur Bergoglio. Jak napisał „Marcantonio Colonna” w „Dictator Pope”: „W rzeczywistości jego patronat nad prałatem Ricca pasuje do wzorca, który był dobrze ugruntowany, gdy był arcybiskupem Buenos Aires, zgodnie z którym otacza się moralnie słabymi ludźmi, aby mieć ich pod swoją kontrolą ”.
729578579	29	To właśnie w tym wczesnym komentarzu „brak dowodów” w samolocie do domu z Rio niektórzy z uważnych zaczęli rozumieć, że polityka Bergoglio jest zgodna z polityką niektórych przywódców z przeszłości, którzy zalecali, że jeśli polityk zamierza kłamać, powinien leżeć duży i kłamać bezczelnie. A na wypadek, gdyby ktoś zastanawiał się, co będzie dalej, ta sama rada mówi, aby dalej kłamać, gdy zostaniesz złapany.
729578579	30	Wzorzec milczenia, a po naciśnięciu, kategoryczne zaprzeczanie było polityką Bergoglio na długo przed tym, zanim pojawił się na arenie międzynarodowej. Ma długą historię w Argentynie, kiedy ogolił się blisko skandali i głośno zaprzeczał zaangażowaniu, a także polegał w dużym stopniu na szerokiej dobrej woli katolików wobec biskupów, aby to osiągnąć. Być może największym błędem Barrosa było to, że nie zrozumiał, jak niewiele z tego kapitału zaufania pozostało w całym katolickim świecie. Rzeczywiście, jeśli chodzi o księży wykorzystujących seksualnie młodych ludzi, można to zmierzyć tylko w liczbach ujemnych.
729578579	31	„Argentyńskie ofiary, które próbowały spotkać się z papieżem Franciszkiem…”
729578579	32	Chociaż strona internetowa Bishop Accountability jest rażąco antyklerykalna, ich dane są niepodważalne, ponieważ większość z nich pochodzi z informacji, które są już publiczne. Na ich stronie poświęconej Argentynie znajduje się długa lista oskarżeń, których Bergoglio/Francis po prostu nie chce słuchać od ofiar.
729578579	33	„W ciągu 21 lat papieża Franciszka jako biskupa i arcybiskupa Buenos Aires, donosi Wall Street Journal, łącznie z latami, kiedy kierował konferencją biskupów argentyńskich, odmówił spotykania się z ofiarami wykorzystywania seksualnego”.
729578579	35	„Wszyscy próbowali skontaktować się z kardynałem arcybiskupem w 2002 roku lub później”, czyli w tym samym okresie, kiedy papież Benedykt i inni biskupi starali się spotkać z ofiarami i wykazać zainteresowanie problemem. Witryna mówi, że „oprócz braku odpowiedzi Bergoglio na ofiary, publiczne rejestry nie zawierają żadnych dowodów na to, że ujawnił on jakiekolwiek informacje o sprawcach”.
729578579	36	W rzeczywistości posunął się tak daleko, że kategorycznie zaprzeczył, by w jego archidiecezji miały miejsce jakiekolwiek przypadki nadużyć. Kilka tygodni po wyborze na papieża, jego bliski przyjaciel, rabin Abraham Skorka, zacytował: „W mojej diecezji nigdy mi się to nie zdarzyło, ale raz zadzwonił do mnie biskup z pytaniem, co mam zrobić w takiej sytuacji. ” Franciszek dodał, że zgadza się z postawą „zerowej tolerancji” irlandzkiego episkopatu i podziwia reformy papieża Benedykta – z których większość miał później po cichu odwrócić.
729578579	37	Jednak dokładnie w tym czasie ofiary z Argentyny próbowały zwrócić na siebie uwagę nowego papieża. Jeden, znany prasie tylko jako „Gabriel”, chciał porozmawiać z Franciszkiem o wykorzystywaniu seksualnym, jakiego doznał z rąk Julio Césara Grassiego, oskarżonego o molestowanie co najmniej pięciu chłopców, „który unikał wyroków wymiaru sprawiedliwości w Morón i Sąd Kasacyjny. Jak dotąd sędziowie i prokuratorzy we wszystkich instancjach uznali go za winnego”.
729578579	38	"Na wypadek, gdyby ktoś uważał, że sprawa Grassi-Gabriel nie była wystarczająco poważna, by zwrócić uwagę papieża, biskup Odpowiedzialność podsumowuje: „Rok po wniesieniu przez Gabriela zarzutów karnych [2003], ale przed rozpoczęciem procesu Grassiego, trzech mężczyzn splądrowało mieszkanie ofiary i pobiło jego."" Ci ludzie zagrozili, że go zabiją, jeśli nie wycofa swoich zeznań i nie wycofa się ze sprawy."
729578579	39	Dziesięć lat [po tym, jak Gabriel wniósł oskarżenie], w maju 2013 r., kiedy Grassi wciąż był na wolności, pomimo skazania go w 2009 r., „Gabriel i jego adwokat, Juan Pablo Gallego, przynieśli dwustronicowy list zaadresowany do papieża Franciszka do biura papieskiego nuncjusz w Buenos Aires. Pracownik odmówił przyjęcia listu po zapoznaniu się z jego tematem i zagroził, że wezwie ochronę, jeśli Gabriel i Gallego nie opuszczą lokalu”.
729578579	40	Grupa przypuszcza, że ​​to bezpośrednia interwencja Bergoglio u sędziów w sprawie tak długo zapobiegła skazaniu Grassiego i opóźniła wydanie wyroku poprzez wielokrotne apelacje. W 2006 roku ówczesny arcybiskup Bergoglio skarżył się na „kampanię medialną” i twierdził, że sprawa Grassiego „różni się” od innych oskarżeń. Podczas procesu karnego Grassi powiedział, że Bergoglio „nigdy nie puścił” jego ręki. W 2009 roku Grassi został skazany za dwa zarzuty napaści na tle seksualnym i korupcji w przypadku „Gabriela”, który miał 13 lat w czasie wykorzystywania, ale apelacje ciągnęły się, aż w końcu trafił do więzienia we wrześniu 2013 roku.
729578579	41	Kilka innych podobnych przypadków, z których wszystkie zostały odrzucone podczas prób spotkania się z Bergoglio, jest wyszczególnionych tutaj dla mocnych żołądka.
729578579	42	Wirtuoz-kłamca wydajności
729578579	43	Patrząc wstecz i uważnie przyglądając się jego historii, Jorge Bergoglio mistrzowsko wykorzystuje słabości moralnie skompromitowanych ludzi. Można dyskutować, czy nawet członkowie tak zwanej „mafii z San Gallen”, którzy najwyraźniej spiskowali, by posadzić go na tronie Piotrowym, byli przez niego wykorzystywani. Ale jest też mistrzem oceniania publiczności i mówienia im tego, co spodziewają się usłyszeć; kluczowa umiejętność dla wszystkich oszustów i oszustów pewności siebie.
729578579	44	Przyglądając się uważnie niesławnemu komentarzowi „Kim jestem, by oceniać”, było to jasne od samego początku. Pierwsza część tego wywiadu jest rażącym i ogromnym kłamstwem i stamtąd papież przeszedł do przeprosin za homoseksualizm w ogóle. Przypomnijmy, że był to pierwszy wywiad samolotowy, w drodze powrotnej do Rzymu ze Światowych Dni Młodzieży w Rio, kwestia tygodni po jego wyborze. W tamtym czasie apologeci papiescy natychmiast wkroczyli do akcji i słyszeliśmy, jak papież mówił ściśle w granicach doktryny katolickiej.
729578579	45	Ale być może z perspektywy czasu jesteśmy gotowi zbadać pełne implikacje jego krótkiej przemowy, która była wyraźnie dobrze przećwiczona. (Nie zapominaj, że żadne pytanie nie jest zadawane w papieskim wywiadzie bez wcześniejszego dokładnego sprawdzenia. Dziennikarze muszą zadawać pytania z dużym wyprzedzeniem.) To był papież, który przedstawiał swoją politykę dotyczącą homoseksualizmu, politykę, za którą był należycie nagrodzony pochwałą na okładce amerykańskiego magazynu branżowego lobby homoseksualistów.
729578579	46	Przeczytaj uważnie jego pełną odpowiedź:
729578579	47	Widzę, że wiele razy w Kościele, poza tą sprawą, ale włączając tę ​​sprawę, ludzie szukają np. „grzechów młodości”, a potem je publikują. To nie są przestępstwa, prawda? Przestępstwa to coś innego: wykorzystywanie nieletnich jest przestępstwem. Nie, grzechy.
729578579	49	Ale jeśli ktoś, czy to świecki, ksiądz czy zakonnica, popełnia grzech, a potem się nawraca, Pan przebacza, a kiedy Pan przebacza, Pan zapomina, a to jest bardzo ważne dla naszego życia. Kiedy wyznajemy nasze grzechy i naprawdę mówimy: „Zgrzeszyłem w tym”, Pan zapomina, a więc nie mamy prawa nie zapominać, ponieważ w przeciwnym razie narażalibyśmy się na niebezpieczeństwo, że Pan nie zapomni o naszych grzechach. To jest niebezpieczeństwo.
729578579	51	To jest ważne: teologia grzechu. Często myślę o świętym Piotrze. Popełnił jeden z najgorszych grzechów, czyli zaparł się Chrystusa, i nawet z tym grzechem zrobili go papieżem. Musimy dużo o tym pomyśleć.
729578579	53	Ale wracając do twojego pytania bardziej konkretnie. W tym przypadku przeprowadziłem wstępne dochodzenie i nic nie znaleźliśmy. To jest pierwsze pytanie. Potem mówiłeś o lobby gejowskim. Tyle się pisze o lobby gejowskim. Nadal nie znalazłem w Watykanie nikogo z dowodem tożsamości z napisem „wesoły”. Mówią, że są tam tacy.
729578579	55	Uważam, że mając do czynienia z taką osobą, trzeba odróżnić fakt bycia gejem od faktu, że ktoś tworzy lobby, bo nie wszystkie lobby są dobre. Ten nie jest dobry.
729578579	57	Jeśli ktoś jest gejem i szuka Pana i ma dobrą wolę, to kim ja jestem, by go osądzać? Katechizm Kościoła Katolickiego wyjaśnia to w piękny sposób, mówiąc… chwileczkę, jak to mówi… mówi: „nikt nie powinien za to marginalizować tych ludzi, oni muszą być zintegrowani ze społeczeństwem”. Problemem jest brak tej tendencji, nie, musimy być dla siebie braćmi i siostrami, a jest ten i tamten. Problem polega na stworzeniu lobby tej tendencji: lobby skąpców, lobby polityków, lobby masonów, tak wiele lobby. Dla mnie to jest większy problem. Dziękuję bardzo za zadanie tego pytania. Wielkie dzięki.
729578579	58	Jedną z ulubionych technik retorycznych papieża jest połączenie błagania o pytanie i konspiracji. Rozpoczyna od przyjęcia, bez żadnego wysiłku obrony czy wyjaśnienia, punktu, który przyznaje rację całemu zagadnieniu. Był to pierwszy raz, kiedy papież użył politycznego terminu „wesoły”. Nie „homoseksualny”, nie „pociągający osoby tej samej płci”, ale „gejowski”, co oznacza, że ​​zaczął od przyjęcia całości językowych manipulacji ruchu homoseksualnego. Język liczy się w polityce, a papież używający tego terminu oznacza, że ​​w sposób dorozumiany rozpoczyna dyskusję – i swój pontyfikat – dostosowując się do podstawowych założeń ruchu, który gwałtownie sprzeciwia się katolickiej nauce moralnej i bezpośrednio sprzeciwia się jego bezpośredniemu i wciąż żyjący poprzednik.
729578579	59	Również w tym przypadku zwracał się do grupy dziennikarzy, którzy albo sami byli świeccy, albo w większości byli katolikami, którzy uważają, że „nie zgadzanie się” z katolickim nauczaniem na temat seksualności jest w porządku. Wśród watykańskich dziennikarzy jest bardzo niewielu „konserwatywnych” katolików. Oznacza to, że użycie przez niego tego języka było konspiracyjnym mrugnięciem i skinieniem głowy do bezpośredniej publiczności, przebiegłym komunikatem: „Ludzie cały czas mówią o gejowskim lobby, ale obaj wiemy, że to w większości nonsens, propaganda tych ludzie… ci konserwatyści… My fajni i modni ludzie nie nienawidzimy gejów, prawda?
