doc_id	paragraph_id	en-ge
723883127	7	Eines der Opfer machte seine Abscheu gegenüber Papst Franziskus deutlich, weil er im Wesentlichen einen Mann vertuscht hatte, der zusah, wie ein anderer Bischof ihn sexuell missbrauchte.
723883127	8	„Als ob ich ein Selfie oder ein Foto hätte machen können, während Karadima mich und andere beschimpft und Juan Barros dabei zugesehen hat“, twitterte Juan Carlos Cruz. „Diese Leute sind wirklich verrückt, und der Papst spricht von Sühne für die Opfer. Nichts hat sich geändert, und seine Bitte um Vergebung ist leer.“
723883127	9	Das sieht offensichtlich nicht gut aus für den Papst oder die katholische Kirche, da sie sich jetzt offenbar damit befassen, die Opfer anzugreifen, anstatt die Täter tatsächlich zu verfolgen.
724095467	1	BEWEIS: Die LVMPD und das FBI haben es versäumt, mindestens ein verstorbenes Opfer des Massakers von Las Vegas zu katalogisieren, während die Zahl der Todesopfer steigt
724095467	3	In etwas, das nur als grobe Fahrlässigkeit oder massive Vertuschung der Wahrheit bezeichnet werden kann, hat das F.B.I. und LVMPD haben es versäumt, den Tod von mindestens einem bei dem Massaker getöteten Opfer einer Schießerei aufzuzeichnen
724095467	4	LAS VEGAS (INTELLIHUB) – Die Las Vegas Metropolitan Police Department und das Federal Bureau of Investigation haben es versäumt, mindestens ein verstorbenes Opfer des Massakers vom 1. Oktober zu katalogisieren, bei dem Berichten zufolge nur 58 Menschen starben.
724095467	5	Das 59. Opfer, das derzeit durch die völlig verpfuschte Ermittlung und Vertuschung namenlos ist, wurde während des Angriffs auf dem Parkplatz eines nahe gelegenen Geschäfts erschossen.
724095467	6	Der leblose Körper der Frau ist auf dem Parkplatz von mehreren Männern zu sehen, die den Körper hinter einen Pick-up-Truck legten, während die Schüsse andauerten.
724095467	7	Das Ereignis wurde von Shepard Ambellas von Intellihub am 11. November 2017 in dem Artikel mit dem Titel „Privates Überwachungsmaterial enthüllt „Hubschrauber, der über dem Kopf schwebt“ zur Zeit des Massakers von Las Vegas“ berichtet. Das FBI hat nie nach einem Band gefragt, nachdem ein Auszug des Filmmaterials auf Tucker ausgestrahlt wurde Karlson heute Abend.
724095467	8	Um 22.16 Uhr schleifen zwei Männer ein „gefallenes Opfer“ über den Parkplatz. Die Männer positionieren das Opfer hinter einem Ford-Pickup, vermutlich um sich und das Opfer vor weiteren ankommenden Runden zu schützen, während sie versuchten, dem Opfer medizinische Hilfe zu leisten. „Später um zehn Uhr vierundzwanzig legt einer der Männer sein Hemd über das Gesicht des Opfers und dann um zehn Uhr zweiunddreißig legt ein Mann etwas, das wie eine Decke oder ein Handtuch aussieht, über den Körper, nachdem sie die Hoffnung aufgegeben hatten. “, sagte Tucker Carlson. „Die Polizei kommt erst gegen zehn Uhr fünfundvierzig zum ersten Mal in dieses Gebiet. wenn der Körper noch da ist.“ Die Leiche des Opfers wurde schließlich um 23:50 Uhr auf die Ladefläche eines Ford Raptor Pickup-Trucks geladen. und weggenommen. Erstaunlicherweise zwischen den Zeiten von 22:13 Uhr. und 22:16 Uhr Es ist zu sehen, wie eine große Menge Trümmer vor der Kamera nach unten und zur Seite geschoben werden, von denen Carlson behauptet, dass sie von einem „über dem Kopf schwebenden Hubschrauber“ stammen. Eine schnelle Überprüfung der Flugaufzeichnungen während dieser Zeit zeigt, dass eine Staffel von EC-130 Eurocopters um 22:12 Uhr von Maverick Leasing LLC abflog, von denen mehrere den Parkplatz überflogen zu haben scheinen, auf dem das Opfer und Trümmer gesehen wurden. Der Abflug der Helikopter und die Tatsache, dass mehrere von ihnen den Parkplatz überflogen haben, erklärt jedoch nicht all die Trümmer, die von einem starken Abwind, einer Propellerwäsche, möglicherweise von einem Hubschrauber, der viel näher schwebte, hochgeschleudert wurden. Tatsächlich scheint der Abwind von 22:13 bis 22:16 Uhr konstant zu sein. und nicht intermittierend, als wären gerade mehrere Helikopter über uns hinweggeflogen. Laut Carlson behauptet der Besitzer des Bandes, dass Ermittler der Strafverfolgungsbehörden nie darum gebeten hätten, das Filmmaterial zu sehen.
724095467	9	Ein vorläufiger Bericht über die Schießerei, der am Freitag von der LVMPD veröffentlicht wurde, listet nur sieben Opfer auf, die außerhalb des Veranstaltungsortes „platziert“ wurden, von denen zwei mehr als eine halbe Meile entfernt waren.
724095467	10	Der offizielle Bericht versäumte es jedoch, die tote Frau zu katalogisieren, die auf dem Parkplatz eines Geschäfts in der Haven Street erschossen wurde.
724095467	11	Das folgende Bild stammt von Seite 34 des LVMPD-Vorberichts, der die sieben Opfer und ihre Todesorte gelb nummeriert zeigt.
724095467	12	Das nächste Foto zeigt, wo sich das namenlose Opfer befand.
724095467	13	Im folgenden Video ist zu sehen, wie das Opfer gezogen wird.
724095467	14	Am folgenden Tag erhielten mehrere Männer, darunter vermutlich Fox News-Moderator Sean Hannity (der von einem fünfköpfigen Sicherheitsteam schwer bewacht wurde), mobile Haarschnitte auf genau demselben Parkplatz, an fast derselben Stelle, an der sich die Leiche des Opfers befand zu gezogen.
724095467	15	Wer war dieses Opfer?
724095467	16	Wird das F.B.I. und LVMPD bitte erklären, was zum Teufel hier vor sich geht? Wie wurde dieses Opfer von Ermittlern übersehen, aber Intellihub bekannt? Wer war dieses Opfer?
724095467	17	Warum ließen sich die Leute am Tatort die Haare schneiden? Wie viele weitere Opfer wurden von den Ermittlern ignoriert?
724095598	1	„Glaubwürdige Beweise für eine terroristische Infiltration“: Kongressabgeordneter sagt, „geheime Informationen“ beweisen ISIS-Verbindung zum Massaker von Las Vegas
724095598	3	Der Kongress ist im Besitz von „geheimen Informationen“, die eine ISIS-Verbindung zum schrecklichen Massaker von Las Vegas aufdecken, so eine überraschende Behauptung des Pennsylvania-Kongressabgeordneten Scott Perry.
724095598	4	Perry, der heute Abend auf Fox News Tucker Carlson erschien, beschrieb Beweise, die er persönlich gesehen hatte und die darauf hindeuteten, dass eine Art terroristischer Infiltration das Massaker von Las Vegas unterstützte. Man kann sich vorstellen, dass besagte Terroristen entweder Paddock geholfen haben oder tatsächlich einige der vielen anderen Schützen waren, die in dieser Nacht gemeldet wurden.
724095598	5	„Kürzlich wurde ich auf meines Erachtens glaubwürdige Beweise, glaubwürdige Informationen bezüglich einer potenziellen terroristischen Infiltration durch die südliche Grenze in Bezug auf dieses Ereignis aufmerksam gemacht“, behauptete Perry schockierend.
724095598	6	„Seien wir ehrlich, zweimal vor dem Angriff warnte ISIS die Vereinigten Staaten, dass sie Las Vegas angreifen würden, und übernahm nach dem Angriff viermal die Verantwortung“, fuhr Perry fort.
724095598	7	Denken Sie daran, dass dies mit anderen alternativen Medienberichten über das Massaker vom 1. Oktober sowie mit Hinweisen in den Mainstream-Medien übereinstimmt. Wir wissen auch, dass es eine schlüssige Tatsache ist, dass es mehr als einen Schützen gab, laut buchstäblich Dutzenden von Augenzeugen, die sich weiterhin mit dem gemeldet haben, was sie in dieser schicksalhaften Nacht gesehen haben.
724095598	8	Interessanterweise gibt es auch Berichte, dass Stephen Paddocks Freundin ihre Facebook-Seite eine Stunde, bevor die Polizei den Namen ihres Freundes veröffentlichte, tatsächlich gelöscht hat.
724095598	9	Infowars-Berichte:
724791253	1	London Borough mit dem höchsten Prozentsatz an Muslimen in Großbritannien stimmt für ein Einreiseverbot für Trump
724791253	3	Ich bin sicher, dass Präsident Trump zutiefst enttäuscht ist, Tower Hamlets nicht betreten zu können.
724791253	4	Aber diese lächerliche Tugend-Signalisierung, obwohl sie (noch) nicht vom Innenministerium aufgegriffen wurde, unterstreicht nur die Heuchelei und die Doppelmoral Großbritanniens in Bezug darauf, wer in das Land einreisen darf und wer nicht.
724791253	5	Pamela Geller und mir wird die Einreise in das Land verboten wegen des Verbrechens, die Wahrheit über den Islam und den Dschihad zu sagen.
724791253	6	Unterdessen hat Großbritannien eine stetig wachsende Zahl von Dschihad-Predigern ohne einen Moment des Zögerns zugelassen.
724791253	7	Syed Muzaffar Shah Qadris Predigt von Hass und Dschihad-Gewalt war so hart, dass ihm das Predigen in Pakistan verboten wurde, aber das britische Innenministerium hieß ihn in Großbritannien willkommen.
724791253	8	Das britische Innenministerium ließ auch Shaykh Hamza Sodagar in das Land ein, obwohl er sagte: „Wenn es homosexuelle Männer gibt, ist die Bestrafung eines von fünf Dingen. Einer – der einfachste vielleicht – hackt ihnen den Kopf ab, das ist am einfachsten. Zweitens – sie zu Tode verbrennen. Drittens – wirf sie von einer Klippe. Viertens – reißt eine Mauer über ihnen nieder, damit sie darunter sterben. Fünftens – eine Kombination der oben genannten.“
724791253	9	Die unerbittlich beschwichtigende Regierung von Theresa May gab auch zwei Dschihad-Prediger zu, die den Mörder eines Feindes der pakistanischen Blasphemiegesetze gepriesen hatten. Einer von ihnen wurde vom Erzbischof von Canterbury begrüßt.
724791253	10	Unterdessen hat das Vereinigte Königreich drei Bischöfen aus Gebieten im Irak und in Syrien, in denen Christen verfolgt werden, die Einreise in das Land untersagt.
724791253	11	„London: Muslim Enclave Votes to ‚Ban Trump‘“, von Liam Deacon, Breitbart, 20. Januar 2018:
724791253	12	Ein Londoner Bezirk – der den höchsten Anteil an Muslimen im Vereinigten Königreich hat – hat dafür gestimmt, US-Präsident Donald J. Trump für das Gebiet zu verbieten, und ihn zum „Fanatiker“ erklärt. Der Rat stand im Zentrum schwerer Korruptionsskandale, einschließlich der Absetzung eines islamistischen Bürgermeisters, der für schuldig befunden wurde, muslimische Gruppen bestochen und „unzulässigen spirituellen Einfluss“ auf muslimische Wähler ausgeübt zu haben. Der von Ratsmitglied Ohid Ahmed und Ratsmitglied Oliur Rahman vorgeschlagene Anti-Trump-Antrag wurde diese Woche mehrheitlich angenommen. Er fordert die Absage des geplanten Staatsbesuchs von Präsident Trump im Vereinigten Königreich und fügt hinzu: „Sollte die Regierung den Staatsbesuch dennoch durchführen, stellt dieser Rat klar, dass Präsident Trump in unserem Bezirk nicht willkommen wäre.“ Das Gebiet in East London umfasst die berühmte Tower Bridge und Canary Wharf, aber das Verbot scheint nicht durchsetzbar zu sein. Der derzeitige Labour-Bürgermeister John Biggs beschwerte sich, dass Präsident Trump „Vielfalt nicht begrüßt [und] die Kultur anderer nicht respektiert und Frauen nicht respektiert“. Der Bürgermeister fügte hinzu: „Er versagt in seiner Führung und wir sollten ihn hier nicht willkommen heißen. Wir müssen in unserer Intoleranz gegenüber seiner Intoleranz energisch sein.“ Als Antwort auf die Nachricht twitterte Peter Golds, der Vorsitzende der Konservativen-Gruppe im Rat: „2015 twitterte einer der Kandidaten für die Wahlen von Tower Hamlets First: ‚Lasst uns Hitler den Großen unterstützen.‘ Diese Leute, korrupt gewählt, haben keine Scham. Fürs Protokoll: Unsere Fraktion hat sich geweigert, bei dieser Farce abzustimmen.“ „Tower Hamlets ist die Heimat einer der vielfältigsten Gemeinden des Landes“, beginnt der Antrag und fügt hinzu, dass es „den höchsten Prozentsatz muslimischer Einwohner in England hat – 35 Prozent im Vergleich zum nationalen Durchschnitt von 5 Prozent“. Nach mehreren Absätzen voller Plattitüden über „Gemeinschaftszusammenhalt“ und „Vielfalt“ heißt es dort: „Dieser Rat nimmt mit Schock und Alarm die Entscheidung von Donald Trump, Präsident der Vereinigten Staaten, zur Kenntnis, islamfeindliche Propaganda vom Twitter-Account „Britain First“ zu „retweeten“. . Es beklagt auch, dass er angeblich „eine bigotte Haltung gegenüber Frauen, ethnischen Minderheiten und Muslimen hat, die zu Beispielen von Spaltung und Hass innerhalb der USA und darüber hinaus geführt hat“, und greift seine „unlogische“ Entscheidung an, die US-Botschaft in Israel nach Jerusalem zu verlegen. Der Antrag stellt auch fest, dass der benachbarte Royal Borough of Greenwich im Dezember letzten Jahres einen ähnlichen Antrag offiziell angenommen hat….
724791253	13	Artikel veröffentlicht mit Genehmigung von Robert Spencer
725238842	1	Die Grenzpolizei von Arizona schnappt einen bewaffneten mexikanischen Staatsbürger, der versucht, einen gestohlenen Lastwagen nach Mexiko zu bringen
725238842	3	TUCSON, Arizona – USA Zoll- und Grenzschutzbeamte im Hafen von Nogales in Arizona haben am Dienstag einen bewaffneten mexikanischen Staatsangehörigen daran gehindert, einen gestohlenen Lastwagen nach Mexiko zu bringen.
725238842	4	Beamte, die gestern Nachmittag an der Dennis DeConcini Crossing im Outbound-Betrieb tätig waren, verwiesen einen 23-jährigen Ausländer mit legalem ständigem Wohnsitz zur weiteren Inspektion des Ford F350-Lastwagens, den er fuhr, bevor er nach Mexiko einreisen konnte. Eine Überprüfung der Aufzeichnungen bestätigte, dass der Lastwagen gestohlen worden war, und veranlasste die Beamten, die Person festzunehmen. Die Beamten beschlagnahmten eine 9-MM-Pistole, die das Subjekt trug, und weitere Durchsuchungen seiner Habseligkeiten deckten ein geladenes Magazin und zusätzliche Munition auf. Sie fanden auch Spuren von Marihuana, Crystal Methamphetamin und Drogenutensilien.
725238842	5	Beamte nahmen das Subjekt fest und übergaben es den Heimatschutzuntersuchungen der US-Einwanderungs- und Zollbehörde. Die Beamten stellten Drogen, Waffen und Munition sicher. Der gestohlene Lastwagen wurde der Arizona Regional Auto Theft Task Force übergeben.
725276027	1	Amerikas Einwanderungsstimme.
725276027	3	Kritarch Patti Saris, die es für die Aufgabe der Bezirksgerichtsrichter hält, das Abschiebesystem der Vereinigten Staaten bis ins kleinste Detail zu verwalten, erhielt ihren Wunsch. Eine der illegalen indonesischen Ausländer, die von ihrer kleinen Amnestie profitierte, nahm den Hinweis und nutzte die Gelegenheit, die Saris geschaffen hatte, um vor der Verhaftung und Abschiebung zu fliehen und sich in eine Zufluchtskirche zu flüchten, um sich vor der Verhaftung zu verstecken.
725276027	4	Kritarch Patti Saris
725276027	5	Saris mag wie viele andere Bundesrichter unser derzeitiges Einwanderungssystem nicht und wünscht sich ein anderes System, das ihr besser gefällt. Eine dieser Vorlieben ist eine unbegrenzte Anzahl von Anhörungen zu zuvor abgelehnten Asylanträgen.
725276027	6	Mit seiner 3-jährigen Tochter auf dem Arm erkundete Yohanes Tasik das Klassenzimmer der Kirche, das er auf unbestimmte Zeit sein Zuhause nennen würde. Der indonesische Christ, der zunehmendem Druck ausgesetzt war, sich bei der Einwanderungs- und Zollbehörde zu melden, suchte am Freitagabend Zuflucht in der reformierten Kirche des Highland Park. Er ist der dritte indonesische Christ, der aus Angst vor Abschiebung Zuflucht in der Kirche beanspruchte. [Indonesischer Einwanderer findet Zuflucht in der Kirche von New Jersey, von Steph Solis, USA Today, 16. Januar 2018]
