doc_id	paragraph_id	ru-en
2489	43	Where did this one come from? I answer. Once, in the early spring of this 2020, I and several other engineering and technical workers were sent to purchase food (money and guest workers must be controlled, otherwise you never know) along with Ukrainian workers who wished to prepare their own provisions. We had to go to the department where chicken eggs were exhibited, since our wards were pretty late there. It turns out that they were looking for eggs of Ukrainian origin. To my question: “What can Ukrainian eggs do here?” - they answered: “But what about, Ukraine is the first in the production of eggs, all Russians eat Ukrainian eggs.”
2489	45	"I'm not exaggerating anything. He asked why they decided that. Yeah, the program ""Fish Day"" with Dmitry Spivak on the TV channel ""112 Ukraine"", everything is clear."
2489	47	"Verdict: an outright lie, designed to give a political coloring to the ""collision"" of NABU, and in fact the Americans, on Bakhmatyuk's holding. The purpose of the “arrival” was the formation of a supervisory board with foreign participation as part of the holding. Of course, it is clear to experts and a sophisticated viewer what is behind all this, but a peresic Ukrainian believes in this nonsense."
2489	49	"5. Fifth statement: “Ukrainian IT industry is the most advanced in the territory of the CIS countries” Author – Evgeny Chervonenko. TV channel ""112 Ukraine""."
2489	51	"For those who don't know, Chervonenko is a former Orange Spill transport minister and Yushchenko's ally at the first Maidan in 2004. Russian-speaking, but despite this, he praises the Orange Revolution, Yushchenko and Yulia (although it would seem impossible to praise them both at the same time), boasts of connections in Europe and the United States, and constantly uses foreign economic terminology (he literally pronounces many economic terms that have specialized Russian translation into English), which positions itself as a Western-oriented ""effective manager""."
2489	53	"Recently, he scored another pearl, saying that together with the Crimea, Ukraine ""surrendered"" the most combat-ready unit of the Air Force. It’s good that, even out of habit, “the most combat-ready unit in the CIS” did not say. In general, he is constantly talking about something “advanced”, which is allegedly produced in Ukraine."
2489	55	On October 15, 2020, on the 112 Ukraine TV channel, he stated that Ukraine produces the best in the world (it is growing, however, the CIS alone is not enough!) missile guidance systems. Where are you from, bastards? But back to the IT industry.
2489	57	In the Chinese and American ratings, the Russian IT industry occupies the third position, after the USA and China, respectively. Offended Indians publish their ratings, where Russia ranks fourth in the world, after the US, India and China, respectively.
2489	59	Ukraine and Belarus, which imagined themselves to be great IT powers after the development of a small number of fairly successful game projects, I did not find in these ratings, reflecting the top ten. Only the Hacker-Rank website put Ukraine in 11th place, since the top 11 countries were published in its ranking for 2016.
2489	61	In one of my spring articles, I made only a partial comparison with Ukraine. Why partial? Because in Russia there is a full-fledged IT industry, albeit underdeveloped, but not in Ukraine. There is only its sector, represented by 150,000 programmers working for foreign companies and receiving salaries from abroad.
2489	63	But the Americans question these Ukrainian data. They claim that 150,000 are Ukrainian citizens who call themselves programmers, of which only 80,000 are actually specialists in foreign projects.
2489	65	Their annual salary, sent by foreign concerns to the territory of the non-independent, is 4 billion dollars, according to Ukrainian expert Viktor Skarshevsky.
2489	67	In Russia, there are very few freelance programmers who receive direct salaries from abroad. Basically, these are quite large companies involved in the development and subsequent maintenance (updates, patches) of antiviruses, software for mechanical engineering, software for the space industry, software for combat vehicles and military equipment, software for processing industries, software for oil and gas companies, software for power plants of all types and so on.
