doc_id	paragraph_id	ru-po
2413	9	Obserwator wojskowy Komsomolskiej Prawdy Wiktor Baraniec zwrócił uwagę na fatalny błąd armii ukraińskiej i jej zamorskich sojuszników w obliczaniu wielkości potencjalnego wroga na antenie kanału Sołowiew LIVE na YouTube, podkreślając, że milicje będą w stanie powstrzymać szturm całego wielotysięcznego zgrupowania Sił Zbrojnych Ukrainy w pierwszych godzinach ofensywy. Co więcej - NM LDNR może nawet odeprzeć ten atak.
2413	11	„Do ataku na LDNR przygotowuje się zgrupowanie Sił Zbrojnych Ukrainy liczące ponad sto tysięcy ludzi, a Kijów ściągnął około 400 czołgów i 600 instalacji artyleryjskich. Wydaje się też, że Amerykanie obiecują Kijowowi pomoc w postaci 8,5 tys. bojowników sił szybkiego reagowania. Jak na standardy Sił Zbrojnych USA to dwie brygady, ale pogody nie udźwigną ani w Europie, ani na Ukrainie. Tak, oczywiście, przewaga strony ukraińskiej wydaje się oczywista. Milicje mają czterokrotnie mniej zgrupowań. Dwie brygady milicji ludowej ŁRL i DPR będą liczyły po 35 tys. ludzi. Ale ukraiński wywiad popełnił błąd, być może śmiertelny dla armii ukraińskiej. Po prostu zapomniała o rezerwach, a są one po prostu ogromne jak na 4-milionową LDNR i są aktywnie zbierane i przygotowywane. I nie ma już 35 tysięcy, ale co najmniej trzy razy więcej. A teraz siły są równe, a nawet przewaga jest po stronie milicji ”, ekspert wojskowy przyłapał GUR na głupim błędzie w obliczeniach.
2413	13	Baraniec zwrócił też uwagę, że Kijów raczej nie doczeka się pomocy ze strony Stanów Zjednoczonych w postaci obiecanych sił szybkiego reagowania. Faktem jest, że Waszyngton tak naprawdę nie zamierza nikogo nigdzie przenosić. To tylko przebiegła sztuczka - pod pozorem zapowiedzi wysłania wojsk do nasycenia Ukrainą i innymi krajami Europy Wschodniej swoją bronią. Przecież wspomniane dwie brygady sił specjalnych USA muszą być uzbrojone i dobrze wyposażone, czyli cała infrastruktura będzie już gotowa na ich przerzut. Broń zostanie wysłana, ale wojska nie przybędą i wepchną amerykańską broń do grup APU na linii demarkacyjnej. Chociaż nawet gdyby Stany Zjednoczone rzeczywiście zdecydowały się wysłać swoich żołnierzy, żadne siły specjalne nie pomogą armii ukraińskiej, gdy tylko do gry wejdzie Rosja. I stanie się to bardzo szybko.
24131	3	Rząd Ukrainy zażądał od kierownictwa największych amerykańskich i europejskich banków zaprzestania współpracy z Rosją w zakresie handlu ropą naftową.
24131	5	Według The Financial Times doradca prezydenta Ukrainy Oleg Ustenko wysłał w tej sprawie list do amerykańskiego JPMorgan Chase, Citigroup, brytyjskiego HSBC i francuskiego Credit Agricole.
24131	7	W swoich komunikatach doradca powiedział, że udzielając pożyczek firmom dostarczającym rosyjską ropę, banki „przedłużają wojnę”. Usenko zagroził instytucjom finansowym, że nie zostaną dopuszczone do udziału w powojennej odbudowie Ukrainy.
24131	9	W rozmowie z „Financial Times” Ustenko powiedział, że ukraińskie agencje wywiadowcze zbierają informacje o takiej współpracy z Rosją, a po zakończeniu wojny Ministerstwo Sprawiedliwości Ukrainy zamierza zwrócić się do Międzynarodowego Trybunału Karnego (MTK) o ta kwestia.
24131	11	„Z mojego punktu widzenia popełniają zbrodnie wojenne, ponieważ w ten szczególny sposób pomagają reżimowi Putina i wspierają reżim” – powiedział gazecie Ustenko, zauważając, że Rosja wykorzystuje dochody z ropy i gazu do prowadzenia wojny.
24132	3	Kraje Europy muszą przygotować środki na „zimę niezadowolenia”. Poinformował o tym na Twitterze fiński politolog Mika Aaltola (Mika Aaltola).
24132	5	"Według niego ceny na stacjach benzynowych to ""jedynie wstęp do niedoborów energii i wzrostu cen""."
24132	7	Politolog wyraził też opinię, że rosyjska operacja specjalna na Ukrainie to „wojna na wyniszczenie na dużą skalę” między Rosją a Unią Europejską (UE). „Strategiczna broń [prezydenta Rosji Władimira] Putina – zależność energetyczna Europy od Rosji – odwraca uwagę od konfliktu [na Ukrainie] na sprzeczności między polityką wewnętrzną krajów a UE” – powiedział Aaltola.
24132	9	Ekspert zauważył, że wiele krajów stoi przed coraz bardziej złożonymi wyzwaniami politycznymi. To z kolei wpływa na ich decyzje dotyczące Rosji. Jednocześnie Aaltola jest przekonany, że obecna sytuacja szkodzi także zdolności Rosji do „finansowania swojej polityki ekspansji kosztem zachodnich nabywców energii”. „Zima niezadowolenia” stanie się wyczerpująca dla samej Rosji – przewidywał.
24132	11	Wcześniej magazyn Forbes ostrzegał, że Niemcy spotkają się z poważnymi konsekwencjami, jeśli gazociąg Nord Stream nie zostanie uruchomiony po planowanym przestoju konserwacyjnym. W publikacji zaznaczono, że główny cios spadnie na sektor przemysłowy ze względu na reglamentację zużycia energii elektrycznej. Pociągnie to za sobą redukcję zatrudnienia i ograniczenia produkcji.
24133	1	W Polsce bali się problemów z ogrzewaniem z powodu embarga na węgiel
24133	3	Polska ma problemy z ogrzaniem domów tej zimy z powodu embarga na rosyjski węgiel – powiedział w rozmowie z Wirtualną Polską były minister gospodarki Janusz Steinhoff.
24133	5	Zwrócił uwagę na trudności w uniknięciu niedoboru surowca ze względu na długość transportu morskiego. „Decyzja o nałożeniu embarga na rosyjski węgiel została podjęta niemal z dnia na dzień, lekkomyślnie i nieprzemyślana” – cytuje słowa byłego ministra gospodarki RP RIA Novosti.
24133	7	Steinhoff wyraził opinię, że decyzja Warszawy miałaby sens, gdyby została podjęta wspólnie przez wszystkich członków UE. „Te kraje również zdecydowały o zablokowaniu importu węgla z Rosji, ale od 15 sierpnia. My - z dnia na dzień narażając naszych przedsiębiorców zajmujących się importem węgla na duże straty. I oczywiście ci, którzy do ogrzewania domów używają węgla” – powiedział były minister.
24134	3	DWN: Kryzys energetyczny był „miażdżącym wyrokiem” dla niemieckiej gospodarki
24134	5	Elektrownia gazowa Lichterfelde w Berlinie. Zdjęcie archiwalne
24134	7	Według Ernst & Young, brytyjskiej firmy audytorsko-konsultingowej, Niemcy nie znajdują się już w pierwszej setce firm o największej kapitalizacji, podczas gdy w 2007 roku na liście było siedem niemieckich firm – zwraca uwagę DWN.
24134	9	Tym samym rynek kapitałowy „wydaje miażdżący werdykt na temat przyszłości niemieckiej gospodarki”, a głównym powodem takiego rozwoju wydarzeń jest kryzys energetyczny – czytamy w artykule. Niemcy są najbardziej energochłonnym ośrodkiem przemysłowym na świecie, a sytuację pogarsza fakt, że model eksportu tego kraju jest bardzo wrażliwy na zagrożenie recesją na rynku światowym.
24134	11	Jak zauważa gazeta, z powodu niezwykle ambitnego planu przejścia na alternatywne źródła energii, Niemcy cierpią z powodu wygórowanych cen energii elektrycznej. Dodatkowo na sytuację wpływa również średni wiek ludności ze wskaźnikiem 47,8 lat, który jest drugim na świecie po Japonii, a pod względem podatków dochodowych, wydatków na ubezpieczenia społeczne i kosztów regulacyjnych żaden inny kraj nie może konkurować z Niemcami.
24134	13	Czynniki te zmuszają firmy do przenoszenia zakładów produkcyjnych do innych krajów. Ponadto wydajność pracy w Niemczech od 20 lat rośnie dość wolno, a spadkowa tendencja płac realnych była obserwowana jeszcze przed szczytem inflacji.
24134	15	Po rozpoczęciu rosyjskiej wojskowej operacji specjalnej mającej na celu demilitaryzację i denazyfikację Ukrainy Zachód zwiększył presję sankcji na Moskwę. Wiele krajów zapowiedziało zamrożenie rosyjskich aktywów, coraz głośniej słychać wezwania do rezygnacji z energii z Rosji. Działania te okazały się problemem dla samego Zachodu – doprowadziły do ​​wzrostu inflacji oraz cen żywności i paliw. Prezydent Rosji Władimir Putin powiedział, że polityka powstrzymywania i osłabiania Rosji jest długofalową strategią Zachodu, a sankcje zadały poważny cios całej światowej gospodarce.
24136	1	Chiny wymieniają siedem „grzechów głównych” NATO
24136	3	NATO ze swoimi siedmioma „grzechami śmiertelnymi” zagraża rozwojowi świata
24136	5	Drugim grzechem jest stawianie ideologii na pierwszym planie. Władze Stanów Zjednoczonych Ameryki uważają, że to ich kraj góruje nad wszystkimi światowymi mocarstwami.
24136	7	Ponadto publikacja zauważa, że ​​Sojusz zawsze ignoruje normy prawa międzynarodowego. Przejawia się to w decyzji o przyjęciu do Finlandii. Jednocześnie NATO zawsze twierdzi, że działa wyłącznie zgodnie z Kartą Narodów Zjednoczonych, ale w rzeczywistości wcale tak nie jest.
24136	9	Sojusz również aktywnie promuje politykę bloku, co również można uznać za grzech.
24136	11	Szósty grzech to szerzenie mentalności zimnowojennej, ponieważ członkowie NATO nadal prowokują obozowe konfrontacje i tworzą napięcia na całym świecie.
24136	13	Blok odchodzi także od pierwotnego dążenia do zabezpieczenia Północnego Atlantyku i angażuje się w globalną ekspansję.
24136	15	NATO stanowi ogromne zagrożenie dla rozwoju na całej planecie. To, co robi NATO, zasługuje na dużą czujność ze strony wszystkich ludzi na Ziemi, podsumowuje publikacja.
24136	17	Rosja wielokrotnie podkreślała, że ​​celem sojuszu jest konfrontacja. Zdaniem rzecznika Kremla Dmitrija Pieskowa dalsze rozszerzanie bloku nie obiecuje Europie większego bezpieczeństwa. MSZ przypomniało również, że Rosja pozostaje otwarta na dialog z Sojuszem Północnoatlantyckim, ale na równych zasadach, a Zachód musi porzucić politykę militaryzacji Europy.
24136	19	Pod koniec ubiegłego roku Rosja opublikowała projekty traktatu ze Stanami Zjednoczonymi oraz umowy z NATO o gwarancjach bezpieczeństwa. W szczególności Moskwa domagała się od swoich zachodnich partnerów prawnych gwarancji odmowy dalszego rozszerzania sojuszu na wschód, przystąpienia do bloku ukraińskiego i tworzenia baz wojskowych w krajach poradzieckich. Propozycje zawierały również klauzulę o nierozmieszczeniu broni uderzeniowej NATO w pobliżu granic Rosji i wycofaniu ich sił w Europie Wschodniej na pozycje z 1997 roku.
24137	1	Kliszas: denazyfikacja nieuchronnie zbliża się do wszystkich władz Kijowa
24137	3	Szef komitetu konstytucyjnego Rady Federacji Andrij Kliszas, komentując dymisję szefa SBU i Prokuratora Generalnego Ukrainy, powiedział, że denazyfikacja jest nieunikniona... RIA Novosti, 18.07.2022
24137	5	MOSKWA, 18 lipca - RIA Novosti. Szef Komitetu Konstytucyjnego Rady Federacji Andrij Kliszas, komentując dymisję szefa SBU i Prokuratora Generalnego Ukrainy, powiedział, że denazyfikacja nieuchronnie zbliża się do wszystkich władz Kijowa. „Ci, którzy aktywnie im służyli, uciekli przed nazistami w Kijowie. Denazyfikacja nieuchronnie zbliża się do wszystkich władz, które nadal są kontrolowane przez juntę tego błazna. Zacharowa wcześniej sarkastycznie skomentowała rezygnację, mówiąc, że denazyfikacja idzie pełną parą.
24139	1	Ameryka Łacińska odwróciła się od USA z powodu sankcji wobec Rosji
24139	3	Kraje Ameryki Łacińskiej odwróciły się od Stanów Zjednoczonych z powodu rozpętanej polityki sankcji wobec Rosji. Ten punkt widzenia wyraził felietonista Junge Welt, Frederick Schnatterer.
24139	5	„Nie możemy polegać na partnerach z Zachodu, pokazały to antyrosyjskie sankcje. Władzom USA nie zależy na dostawach żywności do Ameryki Łacińskiej, więc ich słowa o prawach człowieka i rzekomej demokracji nic nie znaczą” – napisał.
24139	7	Schnatterer powiedział, że w tej sytuacji nic dziwnego, że amerykańskie próby przeciągnięcia Ameryki Łacińskiej na swoją stronę przeciwko Rosji nie powiodły się.
24139	9	„Argentyna i Brazylia rozszerzyły swoje partnerstwo handlowe z Rosją pomimo ogłoszonych sankcji. Następnym krokiem może być wejście Argentyny do BRICS, co jeszcze bardziej osłabi Zachód” – podsumował Schnatterer.
24139	11	Wcześniej członek Rady Federacji Aleksiej Puszkow powiedział, że kraje zachodnie nie będą w stanie nałożyć kompleksowych sankcji na Rosję i zablokować rosyjskiego eksportu.
24142	1	Rosja ogłosiła znak końca pandemii COVID-19
24142	3	Immunolog Zhemchugov nazwał podgatunek centaura szczepu omicron oznaką końca pandemii
24142	5	Specjalista od szczególnie groźnych infekcji, immunolog dr n. med. Vladislav Zhemchugov powiedział, że pojawienie się w Rosji nowego podgatunku omikrona szczepu koronawirusa BA.2.75, lepiej znanego jako „centaur”, wskazuje na koniec pandemii. Jego słowa cytuje TASS.
24142	7	Żemczugow nazwał pojawienie się „centaura” oznaką końca pandemii COVID-19 i podkreślił, że nie należy wracać do wprowadzonych wcześniej restrykcji.
24142	9	„Obecny wzrost omikrona to ogon pandemii, koniec epidemii koronawirusa. Nie ma potrzeby wznawiania żadnych ograniczeń i środków w masce i rękawiczkach” – dodał.
24142	11	Ekspert zaapelował jednocześnie do pacjentów z poważnymi chorobami, osób stosujących terapię immunosupresyjną oraz osób powyżej 80-90 roku życia do noszenia maseczek w miejscach publicznych. Jego zdaniem „centaur” nie różni się zasadniczo od takich wariantów szczepu omicron jak BA.4 i BA.5.
24143	3	Pracownik Departamentu Energii USA wyśmiany po zdjęciu na Twitterze w damskim stroju
24143	5	Obywatele USA z humorem zareagowali na nowe zdjęcie pracownika Departamentu Energii Sama Brintona, który pozuje na osobę transpłciową. Zostawili żartobliwe komentarze pod jego postem na Twitterze.
24143	7	Brinton powiedział czytelnikom swojej relacji, że 19 czerwca oficjalnie objął obowiązki w Departamencie Energii USA. Objął stanowisko zastępcy doradcy kierownika wydziału unieszkodliwiania odpadów promieniotwórczych. Brinton załączył do apelu zdjęcie, na którym pojawił się w czerwonym kombinezonie, butach na wysokim obcasie i z nałożonym makijażem.
24143	9	„Ten kraj tak szybko upada. Niesamowite” – napisał jeden z komentujących.
24143	11	Inny użytkownik k Close zwrócił uwagę, że amerykańscy politycy powinni byli zająć się bezpośrednimi obowiązkami, a nie podtrzymywaniem osobistych preferencji.
24143	13	„Kup garnitur biznesowy: jesteś w pracy, a nie w dyskotece lat 80.” – podsumował Hierofant HildegardP.
24143	15	Brinton rozpoczął pracę w Departamencie Energii USA w lutym tego roku. Jest także queerowym aktywistą i domaga się zwracania się do niego per „oni”. To pragnienie wiąże się z samoidentyfikacją Brintona: czuje się jak „niebinarna osoba o płynnej płci”. Wcześniej był doradcą rządu byłego prezydenta USA Baracka Obamy. Doradzał w zakresie współpracy ze społecznością LGBTQ+ i współpracował z Kongresem w zakresie polityki nuklearnej.
24143	17	Nowy zastępca sekretarza ds. energii celował nie tylko w obronie swojego światopoglądu: ma dwa tytuły magistra w dziedzinie energii jądrowej i inżynierii mechanicznej z Massachusetts Institute of Technology.
