doc_id	paragraph_id	fr-po
23144	13	Tak więc rewolucja szkolna wprowadzona przez Blanquera dla naszych dzieci poprzez przewrót w instytucjach, zniknięcie podręczników zastąpionych nowymi dokumentami, rekrutacja personelu już nie na podstawie dyplomu, ale profilu i bez kwalifikacji, wybrane tematy i nadmierna komputeryzacja … będzie kontynuowany i chociaż nalega na „dobre samopoczucie” dzieci i personelu w szkole, kwestia wiedzy jest całkowicie wykluczona.
23144	15	Dowodem jest to, że pierwszą decyzją Pap Ndiaye jest dekret 2022-909 z dnia 20 czerwca 2022 r., którego warunki są następujące:
23144	17	„Rozporządzenie otwiera możliwość wykonywania przez nauczycieli szkolnych (nauczycieli) swoich funkcji w placówce wyższej; umożliwia nauczycielom szkół zawodowych wykonywanie obowiązków w liceach ogólnokształcących lub technicznych oraz prowadzenie określonych zajęć w szkołach wyższych. »
23144	19	Co to znaczy? Że o ile wszystkie kursy zostaną usunięte, nie ma już kwestii poziomu i wszyscy pracownicy są wezwani do przejścia ze starej szkoły podstawowej na starą uczelnię!
23144	21	Cóż może być bardziej logicznego!
23144	23	Parcoursup, maszyna do przełamywania doskonałości… i promowania Wielkiego Zastąpienia?
23144	25	Dzieci Papa Ndiaye wykluczone z „opieki społecznej” w szkołach publicznych
23144	27	Ale to „dobre samopoczucie”, które Pap Ndiaye organizuje dla naszych dzieci i personelu, odmawia go swoim dzieciom! Czy byłoby to znęcanie się nad nimi?
23144	29	Rzeczywiście, Pap Ndiaye kształci swoje dzieci w prestiżowej paryskiej instytucji, która jest niczym innym jak słynną École alsacienne, prywatną placówką o niezrównanej reputacji, w której większość naszych ministrów – w tym Edukacji Narodowej – posyłała swoje dzieci do szkoły!
23144	31	Pap Ndiaye odmówił już „dobrostanu” publicznej szkoły naszych dzieci swoim własnym dzieciom, które wcześniej uczyły się w REP+, innymi słowy we wzmocnionych priorytetowych sieciach edukacyjnych, gdzie polityka doskonałości jest praktykowana na rzecz imigrantów.
23144	33	Nie przeszkadza mu to w stwierdzeniu, że „francuskie szkoły bardzo źle radzą sobie z dziećmi upośledzonymi” – mamy na myśli „populacje nienarodowe” – i że „taka sytuacja jest nie do zaakceptowania”, co wyraźnie oznacza, że ​​priorytetowa edukacja polityka zostanie jeszcze bardziej wzmocniona.
23144	35	Innymi słowy, Pap Ndiaye nie zmienia biegów. Został wyznaczony do kontynuowania „dekonstrukcji Francji” zgodnie z projektem Macrona iw kontynuacji ministerstwa Blanquera.
23144	37	Ale do kiedy?
23145	1	Macron/Putin: jaka wiadomość zostanie dostarczona?
23145	3	Karine Bechet-Gołowko.
23145	5	Spotkanie Putina i Macrona, tydzień przed spotkaniem kanclerz Niemiec z prezydentem Rosji, także w Moskwie, mogło dać nadzieję na przypływ zdrowego rozsądku, a przynajmniej instynktu przetrwania u naszych europejskich przywódców. Niestety, istnieje duże prawdopodobieństwo, że Stany Zjednoczone posłużą im jedynie jako panele dyskusyjne dla dyskursu, którego nie konstruują. A ich odprawa w Białym Domu przed ich „dyplomatyczną” wizytą w Moskwie zdaje się to potwierdzać.
23145	7	Macron przylatuje dziś do Moskwy, aby porozmawiać z Putinem o sytuacji na Ukrainie i, jak pisze cała francuska prasa, aby doprowadzić Putina do deeskalacji. Dzieje się tak na tle francuskiej kampanii prezydenckiej, w której postać Macrona jest w dużej mierze skażona przez zarządzanie, równie drakońskie, co skorumpowane, kryzysem Covid-19. Nie mówiąc już o eskalacji militarnej wywołanej przez armię ukraińską na froncie.
23145	9	Macron przed wyjazdem powtarzał, że Francja podejmie straszliwe kroki z Zachodem (czyli Stanami Zjednoczonymi) przeciwko Rosji, jeśli napadnie na Ukrainę – powtarzając do znudzenia atlantycki dyskurs, który nawet nie bierze pod uwagę możliwości, że Rosja nie chce „najechać” na Ukrainę.
23145	11	Zaledwie wczoraj Macron odbył rozmowę telefoniczną z Bidenem, jak ujawnił Reuters, nawet jeśli francuska prasa jest na ten temat znacznie bardziej dyskretna…
23145	13	„Rozmowa, która trwała 40 minut, pozwoliła dwóm przywódcom „wymienić informacje o kontaktach nawiązanych w weekend” w celu dobrej koordynacji przed wyjazdem – wskazała prezydencja francuska”.
23145	15	Za tydzień do Moskwy przyjedzie kanclerz Niemiec. I nic dziwnego, że on również zostanie poinformowany przez Bidena przed spotkaniem z Putinem:
23145	17	"Obaj przywódcy omówią w szczególności ""wspólne zobowiązanie do podążania drogą dyplomatyczną, a także do połączenia wysiłków na rzecz powstrzymania Rosji od jakiejkolwiek agresji na Ukrainę"" - zadeklarowała w komunikacie rzeczniczka amerykańskiej prezydencji Jen Psaki."
23145	19	„Ta wizyta będzie okazją do potwierdzenia głębokich i trwałych więzi między Stanami Zjednoczonymi a Niemcami” – powiedziała również.
23145	21	To trochę jak oglądanie przedstawienia kukiełkowego...
23145	23	Jeśli Europa i Rosja rzeczywiście mają kartę do rozegrania w celu uregulowania sytuacji na Ukrainie, jak pisaliśmy (zobacz nasz tekst tutaj), to z pewnością nie w ten sposób. Bo najważniejszy jest nie sam fakt wyjazdu, ale przekazany przekaz. Jeśli Francja będzie mogła przekazać tylko atlantyckie przesłanie, ta podróż nie tylko będzie bezużyteczna, ale zaszkodzi wizerunkowi naszego kraju.
23147	1	Viktor Orban będzie wspierał Marine Le Pen podczas spotkania w Reims
23147	3	Dobra wiadomość dla Marine Le Pen. Podczas gdy kilku szefów jego partii dołączyło niedawno do Érica Zemmoura, pasożytując na jego kampanii, kandydata Zjednoczenia Narodowego będzie oficjalnie wspierał Viktor Orban na swoim pierwszym dużym spotkaniu wyborczym w Reims.
23147	5	Według informacji z France Info, potwierdzonych przez BFMTV.com, węgierski premier będzie przemawiał w sobotnim wideo nadawanym na kilka minut przed wejściem posła na scenę.
23147	7	Oznaki bliskości od miesięcy
23147	9	Takiego wsparcia oczekiwano od jego podróży do Budapesztu w październiku ubiegłego roku. Gdyby kilka dni wcześniej na Węgrzech był także Éric Zemmour, atmosfera była zupełnie inna. Podczas gdy była dziennikarka „Le Figaro” miała prawo jedynie do prywatnego wywiadu bez oficjalnego zdjęcia, Marine Le Pen widziała rozwijanie czerwonego dywanu, w szczególności wygłaszając wspólne przemówienie z głową państwa Madziarów.
23147	11	Francuzi i Węgrzy spotkali się ponownie w miniony weekend w Madrycie na szczycie europejskich nacjonalistycznych konserwatystów. Napastowane słowami europosła Nicolasa Baya, który zdawał się wahać między Ériciem Zemmourem a RN, spotkanie pozwoliło Viktorowi Orbanowi odnowić swoje poparcie dla niego.
23147	13	Węgierski bank zgodził się również pożyczyć partii 10,6 mln euro. To prawdziwy powiew świeżości, gdy mocno zadłużona załoga była do tej pory zmuszona do prowadzenia kampanii niewielkim kosztem.
23147	15	Inscenizacja jego międzynarodowej postawy
23147	17	"To zdalne wystąpienie daje też nadzieję kandydatowi na powołanie wspólnej frakcji w Parlamencie Europejskim ""być może w najbliższych miesiącach"". RN nie udało się stworzyć grupy zrzeszającej wszystkich eurosceptyków po ostatnich wyborach europejskich i obecnie zasiada tylko z 8 innymi krajami."
23147	19	Według naszych informacji inni europejscy politycy powinni zabrać głos, jak André Ventura, populistyczny kandydat w styczniowych wyborach prezydenckich w Portugalii.
23147	21	Prawdziwa okazja dla Marine Le Pen do pracy nad jej międzynarodową pozycją i wyrwania się z izolacji na zagranicznej scenie. W 2017 roku, podróżując do Nowego Jorku, bezskutecznie próbowała spotkać się z Donaldem Trumpem. Tylko prezydent Libanu Michel Aoun zgodził się ją przyjąć podczas ostatniej kampanii prezydenckiej.
23149	1	Nawet za granicą Le Pen jest wyprzedzony tematem wyjazdów do Zemmour
23149	3	POLITYKA - Grabież w Hiszpanii? Odwiedzając Madryt, aby pokazać swoją międzynarodową pozycję wraz ze swoimi europejskimi sojusznikami, Marine Le Pen jest nieuchronnie przytłoczona obecnymi trudnościami jej kampanii we Francji, między dezercjami a groźbami nowych „zdrad”.
23149	5	„Ogólnie rzecz biorąc, ci, którzy chcą wyjechać, wyjeżdżają, ale wyjeżdżają teraz”, zwróciła się w tę sobotę 29 stycznia do dziennikarzy, którzy odbyli podróż do stolicy Hiszpanii, jak widać poniżej , zanim dodała: „Co to jest nie do zniesienia jest taqiya (koncepcja w religii muzułmańskiej zalecająca ukrywanie swojej wiary w przypadku niebezpieczeństwa, przyp. red.), za którą sami obwiniają islamistów. Taqiya to ukrycie”.
23149	7	Stanowcze ostrzeżenie, dzień po wypowiedziach jego siostrzenicy Marion Maréchal, która powiedziała, że ​​bardziej skłania się ku swojemu rywalowi Ericowi Zemmourowi, w odniesieniu do tych, którzy chcieliby naśladować posłów do PE z RN Jérôme Rivière i Gilberta Collarda, którzy już „przekroczyli Rubikon” ”.
23149	9	Nicolas Bay wywołuje kłopoty
23149	11	Zapytana konkretnie o przypadek Nicolasa Baya, eurodeputowanego, który towarzyszy jej w Madrycie, ale odmówił w sobotę rano powiedzenia, czy będzie ją wspierał do końca, Marine Le Pen stwierdziła, że ​​jej uwaga odnosi się „w sposób ogólny” do wszystkich tych, którzy chcą go opuścić.
23149	13	Mieć ludzi, którzy dzisiaj udają, że są tutaj, podczas gdy w rzeczywistości ich serca lub umysły są gdzie indziej, to nie do zniesienia Marine Le Pen w Madrycie
23149	15	„Ludzie, którzy dziś udają, że są tutaj, podczas gdy w rzeczywistości ich serca lub umysły są gdzie indziej, są nie do zniesienia”, odpowiedziała ponownie na marginesie spotkania z przywódcami europejskiej skrajnej prawicy, dodając: „ To całkowity brak godności, szacunku dla wszystkich naszych działaczy, którzy walczą z przekonaniem, sercem i odwagą”. Wiadomość otrzymana?
23149	17	Kilka godzin wcześniej Nicolas Bay, cytowany wśród tych, którzy mieli ochotę dołączyć do Erica Zemmoura, rozpoczął swoje bezwarunkowe poparcie dla kandydata RN, wyjaśniając, że pracuje nad „projektem, który wykracza daleko poza te małe polityczne awantury”.
23149	19	Forma powściągliwości, która wywołała poruszenie w delegacji Lepenistów w Madrycie. Caroline Parmentier, rzeczniczka prasowa Marine Le Pen, ostro oczerniła eurodeputowanego Nicolasa Baya za jego postawę. „Powiedziałem mu:„ Brawo za twój dupleks dziś rano, Nicolas. Jakie są Twoje wartości? Lojalność? Są granice hipokryzji i dwulicowości” – powiedziała AFP, potwierdzając informacje z BFMTV o tych napięciach. „Zejdź teraz, zamiast jeść na stojaku tak długo, jak to możliwe” – dodała.
23149	21	Viktor Orban głosuje na Marine Le Pen
23149	23	Coś, co w tym niepewnym kontekście zakłóciłoby przesłanie, które Marine Le Pen pragnie wysłać do Madrytu. Szefowa Zjednoczenia Narodowego spotyka się tam ze swoimi suwerennymi sojusznikami, w tym z polskimi liderami Mateuszem Morawieckim i Węgierem Viktorem Orbanem, prawie dwa miesiące po podobnym spotkaniu w Warszawie.
23149	25	Ten ostatni wyraźnie pokazał też swoje poparcie dla niego w ten sobotni poranek, kiedy zadbał o przyjęcie Erica Zemmoura i Marine Le Pen w Budapeszcie pod koniec 2021 roku. „Mam nadzieję, że Francuzi wybiorą kogoś, kto będzie bronił rodziny, chrześcijaństwa i sprzeciwia się migracji” – zadeklarował Viktor Orban, według dziennikarza LCI obecnego w Madrycie, na marginesie pojedynku jeden na jeden z francuskim deputowanym, dodając: „Marine Le Pen jest tego rodzaju liderem, (...) jest bardzo szanowana na Węgrzech”.
23149	27	Dobry sposób dla kandydata RN na umocnienie swojej międzynarodowej pozycji i wiarygodności na zdolności do zdobycia władzy, kiedy (wreszcie) uzyskała pożyczkę w wysokości 10,6 mln euro z europejskiego banku, aby móc prowadzić swoją kampanię prezydencką. Pozostaje rozwiać wewnętrzne wątpliwości i uniknąć sagi o dezercjach do Francji.
2315	1	W Waszyngtonie Republikanie domagają się działań przeciwko Rosji
2315	3	W Waszyngtonie rozbrzmiewają bębny wojny, a republikanie należą do najbardziej entuzjastycznych zwolenników działań militarnych. Niektórzy entuzjastycznie, niemal radośnie sugerują ryzyko wojny nuklearnej.
2315	5	To już nie jest partia Ronalda Reagana, która starała się zapobiegać konfliktom, a zwłaszcza konfliktom nuklearnym. Ani poprzedni republikanie. Podczas kandydowania na wiceprezydenta w 1976 r. senator z Kansas Robert Dole potępił „Wojny demokratyczne XX wieku”. Demokratyczni prezydenci wciągnęli Amerykę w I wojnę światową, II wojnę światową, wojnę koreańską i wojnę w Wietnamie. Z perspektywy czasu konieczna wydaje się dopiero II wojna światowa, a nawet wtedy postępowanie administracji Demokratów przed wojną, jakkolwiek uzasadnione, było mylące i lekkomyślne.
2315	7	Dziś najbardziej niebezpiecznym miejscem na świecie może być Ukraina. Pomimo lekkomyślnej arogancji Waszyngtonu, która doprowadziła kolejne administracje do kłamania i rozszerzania NATO do granic Rosji, rozczłonkowania Serbii, organizowania wielu „kolorowych rewolucji” i obiecywania Ukrainie i Gruzji członkostwa w sojuszu, republikańscy prawodawcy naciskają na bezpośrednią konfrontację z Rosją. Większość chce wysłać broń. Na przykład republikanin Mike Turner (R-Ohio) i 14 jego kolegów napisało list z prośbą do prezydenta Joe Bidena o dostarczenie wywiadu i broni dla Ukrainy.
2315	9	Niektórzy opowiadają się za wysłaniem wojsk. W liście do republikanina Mike'a Rodgersa (R-Al) Turner opowiadał się również za tym, aby administracja „rozmieściła amerykańską obecność wojskową na Morzu Czarnym, aby powstrzymać rosyjską inwazję”. Senator Roger Wicker (R-Miss) poszedłby znacznie dalej, proponując „akcję wojskową”, która, jak wyjaśnia, „mogłaby oznaczać, że staniemy na dystans z naszymi statkami na Morzu Czarnym i spadnie deszcz”. zdolność. To nie wszystko: „Może to oznaczać, że uczestniczymy i nie wykluczam tego, nie wykluczam obecności wojsk amerykańskich na ziemi”. Nie wykluczamy działań nuklearnych w pierwszej kolejności. »
2315	11	Wicker wydał oświadczenie, w którym stwierdził: „Prezydent Biden powinien wyjaśnić, że nie ma scenariusza, w którym Ukraina zostanie najechana przez Rosję, kropka. Putinowi już grozi krwawa łaźnia, jeśli zaatakuje ukraińskie wojska. Prezydent Biden powinien podnieść poprzeczkę, ostrzegając, że inwazja naraziłaby go na nieznośnie dużą liczbę rosyjskich ofiar. Oznacza to pozostawienie wszystkich opcji na stole i brak ustępstw. »
2315	13	Być może Wicker zakłada, że ​​Putin wycofa się z takich gróźb. Jednak Ukraina znaczy dla Rosji znacznie więcej, a ta ostatnia cieszy się lokalną przewagą militarną. „Krwawa łaźnia”, którą Wicker entuzjastycznie narzuciłby Moskwie, pochłonęłaby również życie Amerykanów i Ukraińców.
