doc_id	paragraph_id	po-ge
25129	7	Kosovo. Die Behörden schlossen den Grenzübergang zu Serbien
25129	9	Zuvor hatten die kosovarischen Behörden angekündigt, dass die Serben ab dem 1. August zwei Monate Zeit haben, Kennzeichen und Dokumente auszutauschen. Sie entschieden auch, dass alle serbischen Staatsbürger ab diesem Datum an der Grenze ein zusätzliches Dokument erhalten müssten, das ihnen die Einreise in den Kosovo ermöglicht. Eine ähnliche Regel wenden die Behörden in Belgrad gegenüber Bürgern des Kosovo an, die Serbien besuchen.
25129	11	Am Sonntag, dem 31. Juli, blockierten serbische Demonstranten die Straßen, die zu zwei Grenzübergängen führten, mit Lastwagen, die mit Kies und anderem schweren Gerät beladen waren, und errichteten Barrikaden. Die kosovarische Polizei sagte, es seien „Schüsse auf die Polizeieinheiten abgefeuert worden, aber glücklicherweise sei niemand verletzt worden“.
25129	13	Aufgrund von Protesten an der Grenze beschlossen die Behörden, beide Grenzübergänge – Jarinje und Bernjak – zu schließen.
25129	15	Kosovo und Serbien. Nach Protesten verzögern die Behörden einen Plan, Autokennzeichen zu ersetzen
25129	16	In der Nacht vom 31. Juli auf den 1. August trafen die Behörden eine Entscheidung. Die Regierung in Pristina hat die Umsetzung eines Plans um einen Monat verschoben, wonach im Norden des Kosovo lebende ethnische Serben innerhalb von 60 Tagen die Kfz-Kennzeichen von serbisch auf kosovo umstellen müssen. Der neue Termin ist der 1. September.
25129	18	"Gleichzeitig verurteilte die Regierung von Ministerpräsident Albin Kurti die Straßensperren im Norden des Landes und die „Schießerei auf die Polizei durch bewaffnete Personen“. Er machte die serbischen Behörden für die ""aggressiven Aktionen"" verantwortlich."
25129	20	Serbien verlor nach dem NATO-Feldzug 1999 die Kontrolle über das Kosovo. Der Staat hat sich geweigert, die Unabhängigkeit seiner ehemaligen Provinz anzuerkennen und hat seitdem 2008 die Unabhängigkeit erklärt. Es stimmt auch nicht der Verwendung kosovarischer Kennzeichen auf seinem Hoheitsgebiet zu.
25129	22	Die Spannungen zwischen den beiden Ländern sind jetzt auf dem schlimmsten Stand seit Jahren. Serbien und Kosovo haben 2013 einen Dialog unter der Schirmherrschaft der Europäischen Union aufgenommen, aber bisher wurde keine sinnvolle Einigung erzielt.
2513	1	Was passiert, wenn die Polen immer noch nicht impfen? Dr. Afelt: Wir verletzen uns nach Belieben
2513	3	Die COVID-19-Pandemie geht weiter. Wissenschaftler raten, sich auf weitere Varianten des Coronavirus vorzubereiten. Sie erinnern uns auch daran, dass Impfstoffe immer noch die beste Waffe sind. Leider ist Polen eines der am wenigsten geimpften EU-Länder. Zudem nimmt der Wunsch nach einer Impfung rapide ab. Wir haben keine Angst mehr vor der Epidemie. Wie kann das enden? „Wir tun uns einen Bärendienst“, sagt Dr. Aneta Afelt direkt. Und das nicht nur aus gesundheitlichen Gründen.
2513	5	Die Krise ist erst vorbei, wenn sie überall endet
2513	7	Die pandemiemüde Welt ist in ihr drittes Jahr im Kampf gegen das Coronavirus eingetreten. Experten warnen: Erwarten Sie nicht, dass das Omicron die letzte Variante ist, der wir uns stellen müssen. „Die Krise ist erst vorbei, wenn sie überall vorbei ist“, betont The Economic Times. Spezialisten erinnern uns immer wieder daran, dass Impfstoffe die beste Waffe gegen SARS-CoV-2 sind, die wir haben.
2513	9	"Wenn wir die Daten zur Impfung unserer Gesellschaft analysieren, kann man sagen, dass wir diese Waffen einfach nicht benutzen. Kürzlich hat Prof. Karolina Sieroń, Leiterin der Covid-Station des Krankenhauses des Innenministeriums und des Verwaltungskrankenhauses in Katowice. „(…) Im Fall von COVID-19 haben wir das Gute an Impfstoffen umsonst, und nur 57 Prozent der Bevölkerung haben sie verwendet. Impfstoffe sind kein Experiment, sie werden uns nicht töten, es gibt keine Chips in ihnen; sie sind da, um weiterleben zu können"", sagte sie."
2513	11	Weniger als 58 Prozent geimpfte Bevölkerung ist immer noch nicht genug. Auch dieses Ergebnis ist eines der schwächsten in der EU/dem Europäischen Wirtschaftsraum (Karte oben).
2513	13	Zudem sinkt die Zahl der täglichen Impfungen, während unter den Ungeimpften der Anteil derjenigen zunimmt, die keine Impfung beabsichtigen. Nach neuesten Daten des Forschungsinstituts Inquiry sogar 47 Prozent. Befragte dieser Gruppe geben an, sich nicht impfen zu lassen. Anfang Januar waren es noch 45 Prozent. Mehr zu diesem Thema im Artikel: Der Wunsch nach einer Impfung nimmt rapide ab. Die Polen haben keine Angst mehr vor dem Coronavirus.
2513	15	Sind wir wirklich bereit, das Leben und die Gesundheit unserer Kinder in Polen zu riskieren?
2513	17	Im öffentlichen Raum scheint das Thema Impfungen in den Hintergrund getreten zu sein. Dass wir mehr an Lockerungen interessiert sind als am Schutz vor dem Coronavirus. In der Zwischenzeit – wiederholen wir – ist die Impfung (vorzugsweise drei Dosen) immer noch das Wichtigste, worauf wir während einer Pandemie achten sollten.
2513	19	- Immerhin gibt es unter Polen immer noch Menschen, die nicht geimpft werden können, sei es nur wegen einer verminderten Immunität (z. B. Menschen nach Transplantationen) oder einer laufenden Krebstherapie. Schließlich gibt es unter uns Kinder, die zu jung sind, um vom Schutz des Impfstoffs zu profitieren, betont Dr. Aneta Afelt vom COVID-19-Team beim Präsidenten der Polnischen Akademie der Wissenschaften. – Achten wir darauf, was jetzt passiert: Wir haben eine Infektionswelle bei Kindern, und immer jünger, und eine PIMS-Welle, die die Infektionswelle mit der Delta-Variante im Herbst widerspiegelt. Sind wir wirklich bereit, das Leben und die Gesundheit unserer Kinder in Polen zu riskieren und uns nicht impfen zu lassen? fragt der Experte rhetorisch.
2513	21	"Dr. Afelt weist auf eine gewisse Regelmäßigkeit hin, die bei jeder Epidemie sichtbar ist – auch bei SARS-CoV-2. - Ein neu ins Spiel kommender Erreger ist „erfolgreich“, Menschen entweder in einer bestimmten Altersgruppe oder in einer Gruppe mit einem bestimmten Gesundheitszustand zu besiedeln. Kinder haben in der Regel ein recht leistungsfähiges Immunsystem, sind also der letzte „Kunde“. Mittlerweile beobachten wir seit Herbst 2021 immer mehr Fälle bei den Jüngsten. Das bedeutet, dass das Coronavirus bereits nach dem letzteren Element ""gegriffen"" hat - betont er."
2513	23	Was passiert, wenn Polen immer noch nicht gegen COVID-19 geimpft werden?
2513	25	Dr. Aneta Afelt antwortet auf diese Frage: - Die Auswirkungen davon sind bereits in der Entscheidung zur Verkürzung der Quarantäne sichtbar. Die Zahl der Menschen in Quarantäne hat bereits ein solches Niveau erreicht, dass es an Arbeitskräften zum Arbeiten mangelt.
2513	27	Wenn so viele Polen ungeimpft bleiben, wenn wir weiterhin zulassen, dass sich die Bevölkerung auf natürliche Weise ansteckt (was auch aufgrund der Nichteinhaltung der Hygienevorschriften geschieht), dann müssen wir einfach mit weiteren Infektionswellen und immer weiter fertig werden Varianten, die uns frei kolonisieren. Aus wissenschaftlicher Sicht und unter Berücksichtigung der Wahrscheinlichkeitsrechnung glaube ich nicht, dass Omikron die letzte Variante ist, die in der epidemischen Realität „sabotieren“ kann – so die Expertenschätzungen. – Und hier stellt sich die Frage: Können wir es als Gesellschaft akzeptieren, dass wir alle sechs Monate für ein paar, sogar mehrere Wochen vom Arbeitsmarkt ausgeschlossen werden, weil wir uns mit dem Virus angesteckt haben und als Ungeimpfte die Krankheit stärker erleben ? Und wenn ja, wie sollen wir in einer solchen Situation über die Wettbewerbsfähigkeit unserer Wirtschaft denken?
2513	29	Dr. Afelt weist darauf hin, dass solche epidemischen „Ereignisse“ die Lebenserwartung der Bevölkerung, aber auch die Lebensqualität verkürzen. – Komplikationen einer langen Covid werden gesundheitliche Folgen haben. Außerdem werden sie bereits sichtbar, z. Wir leben als Gesellschaft kürzer. In Polen beginnen Todesfälle, die eindeutig mit der anhaltenden Epidemie zusammenhängen (unabhängig davon, ob die direkte Ursache SARS-CoV-2 oder fehlender Zugang zu medizinischer Hilfe ist), ab dem 35. Lebensjahr. Statistisch gesehen hat unsere Bevölkerung ab 15 Jahren ab dem 35. Lebensjahr mindestens eine chronische Krankheit.
2513	31	Aus Sicht der öffentlichen Gesundheit sind wir eine kranke Gesellschaft und anfällig für Situationen wie die aktuelle Epidemie. Einfach gesagt, wir erweisen uns selbst einen Bärendienst, und das geschieht auf eigenen Wunsch, sagt Dr. Afelt.
25130	1	Neuer stellvertretender Minister im Ministerium für Sport und Tourismus. Wer ist er?
25130	3	Arkadiusz Czartoryski trat in die Leitung des Ministeriums für Sport und Tourismus ein. Ministerpräsident Mateusz Morawiecki ernannte ihn zum Staatssekretär in diesem Ministerium. Czartoryski wird auch als Regierungsbevollmächtigter für die Entwicklung des Kinder- und Jugendsports fungieren. Wer ist der neue stellvertretende Minister?
25130	5	Arkadiusz Czartoryski ist der neue stellvertretende Minister. Das Resort zählt seine Erfolge auf
25130	6	Das Profil des neuen Mannes im Ministerium für Sport und Tourismus hat das Ministerium auf seiner Website beschrieben.
25130	8	Arkadiusz Czartoryski stammt aus Ostrołęka und ist Absolvent der Katholischen Universität Lublin. Anschließend arbeitete er als Lehrer an weiterführenden Schulen. Er war Bürgermeister von Ostrołęka und Stadtrat.
25130	10	In Ostrołęka wurden während der Präsidentschaft von Arkadiusz Czartoryski die städtische Sport- und Unterhaltungshalle A. Gołaś und drei Schulsporthallen an der Grundschule von Grund auf neu gebaut. Nr. 10, bei 3 LO, bei SP. Nr. 6 und viele andere Sportanlagen - zählt das Ministerium für Sport und Tourismus auf.
25130	12	Fünfmal wurde er von der PiS-Liste in den Sejm gewählt
25130	13	Czartoryski diente auch als stellvertretender Marschall der Woiwodschaft Masowien. 2003 wurde er einer. Fünfmal wurde er von der PiS-Liste in den Sejm gewählt. Früher war er auch stellvertretender Minister, allerdings im Ministerium für Inneres und Verwaltung. Das war 2005-2006.
25130	15	"Volleyball ist eine große Leidenschaft von MP Czartoryski. In Ostrołęka war er Mitbegründer von zwei Volleyballvereinen, OTPS NIKE"" Ostrołęka und ASPS ""NET"" Ostrołęka, sowie der Mini-Volleyball-Akademie."
25130	17	Das Ministerium erwähnt auch, dass MP Czartoryski dafür bekannt ist, an historischen Wiederaufbaugruppen teilzunehmen und viele solcher Inszenierungen zu organisieren.
25131	3	Die Sommerwelle des Coronavirus in Polen begann Mitte Juli, als sich die Zahl der Infektionen gefährlich nahe an 3.000 zu nähern begann. Fälle. Ein weiterer Infektionsrekord wurde am vergangenen Dienstag, dem 26. Juli, gebrochen, als das Gesundheitsministerium über 5.000 angab. Infektionen und an den folgenden Wochentagen waren es im Schnitt ca. 3,5 Tsd. Fälle von COVID-19. Wir wissen bereits, wie der Bericht für Samstag, den 30. Juli aussieht und wie viele Menschen sich in den vergangenen 24 Stunden mit SARS-CoV-2 infiziert haben.
25131	5	Der neueste Bericht über das Coronavirus in Polen: 3687 Infektionen
25131	6	Die heutige Liste meldet 3.687 Coronavirus-Infektionen in den letzten 24 Stunden – 581 Patienten in diesem Bereich sind Menschen, die die Krankheit bereits hatten. Der Bericht vom Freitag meldete 3.391 Fälle, sodass wir einen leichten, aber besorgniserregenden Anstieg der Sommerwelle sehen. Die neue Liste erwähnt auch die Anzahl der durchgeführten Tests (10.814) und Bestellungen für POZ-Tests (3.614), was die Möglichkeit bietet, die Diagnostik mit den präsentierten Ergebnissen zu vergleichen.
25131	8	Das Gesundheitsministerium hat auch Daten darüber veröffentlicht, wie sich die nachgewiesene Zahl von COVID-19-Fällen auf einzelne Woiwodschaften verteilt: Mazowieckie - 626 Fälle, Śląskie - 405, Małopolskie - 324, Dolnośląskie - 266, Wielkopolskie - 244, Łódzkie - 231, Podkarpackie - 197, Pomorskie - 195, Sachodniopomorskie - 177, Lubelskie - 161, Kujawien-Pommern - 147, Podlachien - 144, Ermland-Masuren - 120, Heiligkreuz - 99, Opole - 78 und Lubuskie - 74.
25131	10	Der Bericht vom Samstag enthält auch Informationen zu Todesfällen. Leider starben 14 Patienten, von denen 10 Komorbiditäten aufwiesen. Außerdem sind 7 Heiler erschienen und niemand ist in Quarantäne.
25131	12	Die vierte Impfdosis gegen COVID-19. Über 374.000 Aufzeichnungen
25131	13	Wie von Minister Adam Niedzielski angegeben, vom 22. bis 28. Juli über 374.000. Bürger haben sich für die vierte Impfdosis für Senioren über 60 und Menschen über 12 Jahren mit Immunschwäche angemeldet. Außerdem - mehr als 127.000 wurden bereits vergeben. Vorbereitungen. Gleichzeitig wurde eine Aktion zur Förderung der Impfung für die angegebenen Gruppen gestartet. Das Gesundheitsministerium verschickt Textnachrichten, die zur Registrierung auffordern.
25132	1	Coronavirus. In Wuhan wieder Lockdown für Millionen Bürger. Vier Infektionsfälle wurden nachgewiesen
25132	3	China gibt die von der Partei angenommene „Null-COVID“-Politik immer noch nicht auf. Fast eine Million Einwohner der Vororte von Wuhan wurden erneut unter Quarantäne gestellt. Alles dank vier Personen, bei denen eine Coronavirus-Infektion diagnostiziert wurde.
25132	5	Wuhan, von dem aus nach den Erkenntnissen der Forscher die Coronavirus-Pandemie ausging, wurde erneut einem teilweisen Lockdown unterzogen. Alles dank der Entdeckung von Fällen einer asymptomatischen Coronavirus-Infektion bei vier Einwohnern des Bezirks Jiangxia, berichtet die BBC.
25132	7	China. Wuhan ist erneut abgeriegelt. Vier Fälle einer Coronavirus-Infektion wurden festgestellt
25132	8	Vor zwei Tagen zeigten regelmäßige Tests in Wuhan, einer Stadt mit 12 Millionen Einwohnern, zwei asymptomatische Fälle einer Coronavirus-Infektion bei Einwohnern des Bezirks Jiangxia. Demnach wurden die Bürger des Distrikts angewiesen, drei aufeinanderfolgende Tage in ihren Häusern oder Wohnungen zu bleiben. Bei der Überprüfung von Kontakten infizierter Personen entdeckten die Behörden zwei weitere Fälle von asymptomatischen Infektionen mit dem Coronavirus SARS-CoV-2.
25132	10	Wuhan wurde um die Jahreswende 2019/2020 weltweit als erster Ort bekannt, an dem Wissenschaftler das neue Coronavirus entdeckten, sowie als erste Stadt, die im Zusammenhang mit der SARS-CoV-2-Pandemie strengen Beschränkungen unterworfen wurde.
25132	12	China, das mit den Auswirkungen dieser Sperren zufrieden ist, verfolgt weiterhin eine „Null-COVID“-Strategie, die Massentests sowie strenge Sperrregeln und lokal auferlegte Sperren umfasst. Dank dessen gelingt es dem bevölkerungsreichen Land, die Pandemie unter Kontrolle zu halten, und die Zahl der Infektionen und Todesfälle ist relativ gering. Diese Strategie hat jedoch negative Auswirkungen sowohl auf die Bürger selbst als auch auf die chinesische Wirtschaft, die durch häufige und langfristige Lockdowns belastet ist.
